Date,Visitor,Visitor Score,Home Team,Home Score,Line
10/04/1980,Northern Illinois,20,Southern Illinois,17, 
10/04/1980,New Mexico,24,Wyoming,21, 
10/04/1980,New Mexico State,15,West Texas A+M,17, 
10/04/1980,Northwestern St(LA),14,UL-Monroe,38, 
10/04/1980,Ohio,14,Kent State,15, 
10/04/1980,Oklahoma,82,Colorado,42,-22.0
10/04/1980,Pacific,24,Washington State,22, 
10/04/1980,Penn State,29,Missouri,21,7.0
10/04/1980,Richmond,16,Auburn,55, 
10/04/1980,Rutgers,44,Cornell,3,-17.0
10/04/1980,San Diego State,12,Wisconsin,35,5.0
10/04/1980,San Jose State,21,Stanford,35,18.5
10/04/1980,S-M-U,31,Tulane,21,1.0
10/04/1980,UL-Lafayette,20,North Texas,22, 
10/04/1980,Texas Christian,7,Arkansas,44,15.0
10/04/1980,Texas,41,Rice,28,-20.0
10/04/1980,Tennessee State,35,Long Beach State,18, 
10/04/1980,Toledo,10,Central Michigan,14, 
10/04/1980,Texas Tech,21,Texas A+M,41,5.0
10/04/1980,U.C.L.A.,17,Ohio State,0,10.0
10/04/1980,Utah,23,Utah State,19, 
10/04/1980,UTEP,34,Hawaii,14, 
10/04/1980,Virginia,21,West Virginia,45,4.0
10/04/1980,Virginia Military,0,The Citadel,28, 
10/04/1980,Virginia Tech,10,Clemson,13,9.0
10/04/1980,Washington,24,Oklahoma State,18,-1.0
10/04/1980,Western Carolina,24,Middle Tennessee,10, 
10/04/1980,Wake Forest,27,William + Mary,7, 
10/11/1980,Arkansas State,0,UL-Lafayette,3, 
10/11/1980,Alabama,17,Rutgers,13,-19.0
10/11/1980,Appalachian State,14,No Carolina State,17, 
10/11/1980,Auburn,17,Louisiana State,21,1.0
10/11/1980,Bowling Green,17,Toledo,6, 
10/11/1980,Chattanooga,55,Virginia Military,10, 
10/11/1980,The Citadel,28,Western Carolina,21, 
10/11/1980,Clemson,27,Virginia,24,-5.0
10/11/1980,Central Michigan,9,Ohio,24, 
10/11/1980,Cornell,12,Harvard,20,3.0
10/11/1980,Colorado State,31,New Mexico,26, 
10/11/1980,Dartmouth,14,William + Mary,17,1.0
10/11/1980,Drake,41,Colorado,22, 
10/11/1980,Duke,7,South Carolina,20,21.0
10/11/1980,East Carolina,24,Richmond,22, 
10/11/1980,Eastern Michigan,10,Akron,21, 
10/11/1980,Fresno State,14,San Jose State,26, 
10/11/1980,Furman,33,East Tennessee St,21, 
10/11/1980,Holy Cross,7,Colgate,38,6.0
10/11/1980,Illinois,20,Iowa,14,8.0
10/11/1980,Illinois State,28,Northern Illinois,18, 
10/11/1980,Kansas State,7,Iowa State,31,9.0
10/11/1980,Lamar,7,Louisiana Tech,16, 
10/11/1980,Long Beach State,17,Pacific,12, 
10/11/1980,Lehigh,24,Army,24, 
10/11/1980,Marshall,6,Miami-Ohio,34, 
10/11/1980,McNeese State,48,UL-Monroe,28, 
10/11/1980,Michigan State,23,Michigan,27,17.0
10/11/1980,Memphis,14,Louisville,38, 
10/11/1980,Miami-Florida,14,Notre Dame,32,6.0
10/11/1980,Minnesota,7,Purdue,21,12.0
10/11/1980,Mississippi,21,Georgia,28,14.0
10/11/1980,Missouri,30,Oklahoma State,7,-7.0
10/11/1980,Navy,20,Air Force,21,-13.0
10/11/1980,North Carolina,27,Wake Forest,9,-8.0
10/11/1980,Nebraska,54,Kansas,0,-19.0
10/11/1980,North Texas,27,Tulsa,28, 
10/11/1980,Ohio State,63,Northwestern,0,-33.0
10/11/1980,Oklahoma,13,Texas,20,2.0
10/11/1980,Oregon,6,California,31,-2.0
10/11/1980,Penn State,24,Maryland,10,-6.0
10/11/1980,Pennsylvania,22,Brown,42,16.0
10/11/1980,Pittsburgh,22,Florida State,36,-1.0
10/11/1980,Princeton,31,Columbia,19,-9.0
10/11/1980,Rhode Island,7,Virginia Tech,34, 
10/11/1980,Rice,28,Texas Christian,24,3.0
10/11/1980,Southern Cal,27,Arizona,10,-11.0
10/11/1980,Southern Illinois,6,Indiana State,19, 
10/11/1980,Southern Miss,42,Mississippi State,14, 
10/11/1980,S-M-U,28,Baylor,32,3.0
10/11/1980,Stanford,21,U.C.L.A.,35,7.0
10/11/1980,Temple,7,Syracuse,31,7.0
10/11/1980,Tennessee,23,Georgia Tech,10,-12.0
10/11/1980,Tulane,43,Vanderbilt,21,-11.0
10/11/1980,Texas A+M,7,Houston,17,2.0
10/11/1980,Nevada-Las Vegas,28,San Diego State,17, 
10/11/1980,Utah,31,UTEP,7, 
10/11/1980,Utah State,28,Fullerton State,17, 
10/11/1980,Washington,41,Oregon State,6,-18.0
10/11/1980,Washington State,21,Arizona State,27,14.0
10/11/1980,Wichita State,7,Arkansas,27, 
10/11/1980,Wisconsin,0,Indiana,24,8.0
10/11/1980,Western Michigan,28,Kent State,21, 
10/11/1980,West Texas A+M,38,Texas-Arlington,26, 
10/11/1980,West Virginia,13,Hawaii,16, 
10/11/1980,Wyoming,17,Brigham Young,52, 
10/11/1980,Yale,9,Boston College,27,13.0
10/18/1980,Air Force,7,Tulane,28,15.0
10/18/1980,Akron,7,Temple,16, 
10/18/1980,Arkansas State,0,Southern Miss,35, 
10/18/1980,Alabama,27,Tennessee,0,-8.0
10/18/1980,Appalachian State,57,Lenoir-Rhyne,25, 
10/18/1980,Army,3,Notre Dame,30,26.0
10/18/1980,Ball State,26,Eastern Michigan,0, 
10/18/1980,Baylor,46,Texas A+M,7,-4.0
10/18/1980,Boston College,7,Florida State,41,17.0
10/18/1980,Brown,32,Cornell,25,-4.0
10/18/1980,Brigham Young,70,Utah State,46, 
10/18/1980,Chattanooga,21,Marshall,11, 
10/18/1980,Cincinnati,7,South Carolina,49, 
10/18/1980,Central Michigan,0,Northern Illinois,21, 
10/18/1980,Colgate,10,Princeton,14,6.5
10/18/1980,Colorado,7,Missouri,45,26.0
10/18/1980,Columbia,10,Yale,30,24.0
10/18/1980,Connecticut,18,Holy Cross,17, 
10/18/1980,Colorado State,26,San Diego State,7, 
10/18/1980,Duke,34,Clemson,17,15.0
10/18/1980,East Carolina,24,Western Carolina,14, 
10/18/1980,East Tennessee St,6,Eastern Kentucky,25, 
10/18/1980,Florida,15,Mississippi,3,4.0
10/18/1980,Fullerton State,11,Boise State,26, 
10/18/1980,Georgia Tech,14,Auburn,17,10.0
10/18/1980,Harvard,12,Dartmouth,30,1.0
10/18/1980,Hawaii,31,New Mexico,14, 
10/18/1980,Houston,13,S-M-U,11,6.0
10/18/1980,Iowa State,17,Kansas,28,-10.0
10/18/1980,Indiana,17,Ohio State,27,15.0
10/18/1980,Indiana State,17,Louisville,27, 
10/18/1980,Kent State,3,Bowling Green,24, 
10/18/1980,Kansas State,21,Oklahoma,35,22.0
10/18/1980,Long Beach State,23,San Jose State,21, 
10/18/1980,Louisiana State,17,Kentucky,10,3.0
10/18/1980,Louisiana Tech,27,Northwestern St(LA),23, 
10/18/1980,Miami-Ohio,7,Ohio,17, 
10/18/1980,Michigan,37,Minnesota,14,-11.0
10/18/1980,Mississippi State,34,Miami-Florida,31,6.0
10/18/1980,No Carolina State,8,North Carolina,28,13.0
10/18/1980,UL-Monroe,28,Lamar,6, 
10/18/1980,Newberry,0,The Citadel,37, 
10/18/1980,New Mexico State,30,Texas-Arlington,10, 
10/18/1980,North Texas,29,Memphis,10,-5.5
10/18/1980,Northwestern,3,Iowa,25,27.0
10/18/1980,Oklahoma State,7,Nebraska,48,26.0
10/18/1980,Oregon State,6,California,27,20.0
10/18/1980,Pacific,3,Fresno State,27, 
10/18/1980,Pennsylvania,0,Lafayette,3, 
10/18/1980,Purdue,45,Illinois,20,-8.0
10/18/1980,Southern Cal,7,Oregon,7,-7.0
10/18/1980,Southern Illinois,42,Illinois State,0, 
10/18/1980,Syracuse,7,Penn State,24,14.0
10/18/1980,Toledo,7,Western Michigan,17, 
10/18/1980,Texas Tech,10,Rice,3,-4.0
10/18/1980,Tulsa,23,Texas Christian,17,1.0
10/18/1980,Utah,21,Wyoming,24, 
10/18/1980,UTEP,14,Nevada-Las Vegas,53, 
10/18/1980,Vanderbilt,0,Georgia,41,29.0
10/18/1980,Villanova,15,Navy,24,11.5
10/18/1980,Virginia,0,Virginia Tech,30,5.0
10/18/1980,Virginia Military,22,Richmond,17, 
10/18/1980,Washington,27,Stanford,24,-1.0
10/18/1980,Washington State,38,Arizona,14,7.0
10/18/1980,Wake Forest,10,Maryland,11,6.0
10/18/1980,Wisconsin,17,Michigan State,7,7.0
10/18/1980,William + Mary,21,Rutgers,18,26.0
10/18/1980,West Texas A+M,21,Drake,27, 
10/18/1980,West Virginia,14,Pittsburgh,42,14.0
10/25/1980,Arkansas,17,Houston,24,-4.0
10/25/1980,Army,14,Boston College,30,13.0
10/25/1980,Auburn,21,Mississippi State,24,4.0
10/25/1980,Baylor,21,Texas Christian,6,-16.0
10/25/1980,Bowling Green,3,Miami-Ohio,7, 
10/25/1980,Brigham Young,34,Hawaii,7, 
10/25/1980,Cincinnati,7,Temple,23, 
10/25/1980,Clemson,20,No Carolina State,24,-2.0
10/25/1980,Columbia,22,Colgate,35,21.0
10/25/1980,Colorado State,21,Utah,21, 
10/25/1980,Dartmouth,3,Cornell,7,-5.0
10/25/1980,Delaware,7,William + Mary,3, 
10/25/1980,Drake,28,New Mexico State,22, 
10/25/1980,East Carolina,3,North Carolina,31, 
10/25/1980,Eastern Michigan,12,Kent State,35, 
10/25/1980,East Tennessee St,14,Chattanooga,26, 
10/25/1980,Florida State,24,Memphis,3,-24.0
10/25/1980,Fullerton State,17,Nevada-Reno,16, 
10/25/1980,Furman,21,Appalachian State,20, 
10/25/1980,Georgia,27,Kentucky,0,-9.0
10/25/1980,Harvard,3,Princeton,7,2.0
10/25/1980,Holy Cross,3,Brown,21,6.0
10/25/1980,Idaho,10,San Jose State,32, 
10/25/1980,Illinois,14,Michigan,45,19.0
10/25/1980,Indiana,35,Northwestern,20,-28.0
10/25/1980,Indiana State,0,Illinois State,9, 
10/25/1980,Iowa,6,Minnesota,24,-2.0
10/25/1980,Kansas,14,Oklahoma State,14,3.0
10/25/1980,Lamar,10,UL-Lafayette,38, 
10/25/1980,Long Beach State,31,Oregon State,21, 
10/25/1980,Louisville,0,Florida,13,19.0
10/25/1980,Louisiana Tech,20,Texas-Arlington,21, 
10/25/1980,Marshall,13,Western Carolina,13, 
10/25/1980,McNeese State,36,Arkansas State,28, 
10/25/1980,Michigan State,25,Purdue,36,14.0
10/25/1980,Maryland,17,Duke,14,-4.0
10/25/1980,Mississippi,27,Vanderbilt,14,-14.0
10/25/1980,Missouri,13,Kansas State,3,-15.0
10/25/1980,Navy,24,Washington,10,11.0
10/25/1980,Notre Dame,20,Arizona,3,-12.0
10/25/1980,Nebraska,45,Colorado,7,-29.0
10/25/1980,Northern Illinois,17,Wichita State,14, 
10/25/1980,New Mexico,22,UTEP,21, 
10/25/1980,Northwestern St(LA),0,Central Michigan,17, 
10/25/1980,Ohio State,21,Wisconsin,0,-22.0
10/25/1980,Oklahoma,42,Iowa State,7,-9.0
10/25/1980,Pacific,9,Arizona State,37, 
10/25/1980,Penn State,20,West Virginia,15,-12.0
10/25/1980,Pittsburgh,30,Tennessee,6,-4.0
10/25/1980,Rice,10,Texas A+M,6,10.0
10/25/1980,Rutgers,9,Syracuse,17,3.0
10/25/1980,San Diego State,9,Wyoming,34, 
10/25/1980,S E Louisiana,55,UL-Monroe,30, 
10/25/1980,Southern Miss,7,Alabama,42,21.5
10/25/1980,S-M-U,20,Texas,6,13.0
10/25/1980,Stanford,48,Washington State,34,-7.0
10/25/1980,Toledo,9,Ohio,24, 
10/25/1980,Tulane,31,Georgia Tech,14,-5.0
10/25/1980,U.C.L.A.,32,California,9,-10.0
10/25/1980,Nevada-Las Vegas,9,Oregon,32, 
10/25/1980,Utah State,14,Fresno State,0, 
10/25/1980,Villanova,17,Virginia Military,6, 
10/25/1980,Virginia,24,Wake Forest,21,7.0
10/25/1980,Virginia Tech,7,Richmond,18, 
10/25/1980,Western Michigan,17,Ball State,15, 
10/25/1980,Wofford,3,The Citadel,35, 
10/25/1980,West Texas A+M,24,Tulsa,44, 
10/25/1980,Yale,8,Pennsylvania,0,-17.0
11/01/1980,Alabama,3,Mississippi State,6,-17.0
11/01/1980,Auburn,10,Florida,21,4.0
11/01/1980,Arizona State,0,Washington,25,5.0
11/01/1980,Ball State,21,Bowling Green,24, 
11/01/1980,Boston College,23,Air Force,0,-7.0
11/01/1980,Brown,16,Harvard,17,-3.0
11/01/1980,California,7,Southern Cal,60,18.0
11/01/1980,Cincinnati,10,Richmond,24, 
