Date,Visitor,Visitor Score,Home Team,Home Score,Line
09/19/1998,U-C-F,7,Purdue,35, 
09/19/1998,Missouri State,24,Arkansas State,28, 
09/19/1998,Texas,7,Kansas State,48,25.0
09/19/1998,Nevada-Las Vegas,7,Wisconsin,52,37.5
09/19/1998,Utah State,6,Colorado,25, 
09/19/1998,Brigham Young,10,Washington,20,10.0
09/19/1998,Idaho,16,Washington State,24, 
09/19/1998,North Carolina,34,Stanford,37,-8.0
09/19/1998,Penn State,20,Pittsburgh,13,-25.0
09/19/1998,Memphis,14,Minnesota,41,3.5
09/19/1998,Oregon State,20,Southern Cal,40,15.5
09/19/1998,San Jose State,3,Oregon,58,24.0
09/19/1998,Louisiana State,31,Auburn,19,-5.0
09/19/1998,California,13,Oklahoma,12,3.5
09/19/1998,Duke,13,Florida State,62,28.5
09/19/1998,Fresno State,28,Texas Tech,34,13.0
09/19/1998,Kent State,24,Navy,38,21.0
09/19/1998,Marshall,24,South Carolina,21,6.5
09/19/1998,Mississippi,30,Vanderbilt,6,-8.5
09/19/1998,Mississippi State,23,Oklahoma State,42,1.0
09/19/1998,No Carolina State,30,Baylor,33,-4.0
09/19/1998,S-M-U,17,Arkansas,44,7.5
09/19/1998,UL-Lafayette,14,Louisiana Tech,77, 
09/19/1998,Tennessee Tech,6,U-A-B,38, 
09/19/1998,Western Michigan,7,Toledo,35,8.5
09/19/1998,Virginia Tech,27,Miami-Florida,20,3.5
09/19/1998,Eastern Illinois,24,Northern Illinois,10, 
09/19/1998,Stephen F Austin,10,UL-Monroe,21, 
09/19/1998,Florida,17,Tennessee,20,-3.0
09/19/1998,Illinois State,21,Kansas,63, 
09/19/1998,Northwestern,23,Rice,14,5.5
09/19/1998,Hawaii,21,Utah,30,26.5
09/19/1998,New Mexico,27,New Mexico State,28, 
09/19/1998,Portland State,24,Boise State,42, 
09/19/1998,Iowa,11,Arizona,35,11.5
09/19/1998,North Texas,15,Arizona State,34, 
09/24/1998,Arizona,35,San Diego State,16,-16.0
09/26/1998,U-C-F,38,Bowling Green,31,-20.0
09/26/1998,Marshall,26,Eastern Michigan,23,-14.5
09/26/1998,Pittsburgh,7,Virginia Tech,27,14.0
09/26/1998,Tulsa,21,West Virginia,44,13.0
09/26/1998,Virginia,24,Duke,0,-10.0
09/26/1998,Wake Forest,29,Clemson,19,6.0
09/26/1998,Northwestern,7,Wisconsin,38,12.0
09/26/1998,Michigan State,17,Michigan,29,9.5
09/26/1998,Iowa,37,Illinois,14,-10.0
09/26/1998,Kent State,7,Central Michigan,46,7.0
09/26/1998,Kentucky,35,Florida,51,21.0
09/26/1998,UL-Lafayette,0,Southern Miss,55, 
09/26/1998,Temple,20,Maryland,30,9.5
09/26/1998,Rice,21,Texas,59,6.5
09/26/1998,Washington,7,Nebraska,55,13.5
09/26/1998,Boston College,28,Louisville,52,-6.5
09/26/1998,Toledo,14,Miami-Ohio,28,6.5
09/26/1998,Texas Tech,31,Iowa State,24,-6.0
09/26/1998,UL-Monroe,7,Kansas State,62,45.0
09/26/1998,Baylor,16,Colorado,18,16.0
09/26/1998,Purdue,30,Notre Dame,31,7.0
09/26/1998,Mississippi,48,S-M-U,41,-5.5
09/26/1998,Southern Cal,10,Florida State,30,13.5
09/26/1998,Nevada-Las Vegas,16,Colorado State,38,36.0
09/26/1998,Louisiana Tech,19,Wyoming,31, 
09/26/1998,Stanford,28,Oregon,63,16.5
09/26/1998,Army,15,Rutgers,27,-9.5
09/26/1998,Navy,24,Tulane,42,21.5
09/26/1998,Ohio,37,Western Michigan,35,-3.5
09/26/1998,Alabama,6,Arkansas,42,-3.0
09/26/1998,Ball State,14,Akron,52,7.5
09/26/1998,Houston,7,Tennessee,42,27.5
09/26/1998,Indiana,48,Cincinnati,14,-3.0
09/26/1998,Kansas,39,U-A-B,37, 
09/26/1998,Mississippi State,38,South Carolina,0,2.0
09/26/1998,Washington State,14,California,24,4.5
09/26/1998,Air Force,34,Texas Christian,35,-9.0
09/26/1998,Georgia Tech,43,North Carolina,21,4.5
09/26/1998,Idaho,20,Louisiana State,53, 
09/26/1998,North Texas,9,Texas A+M,28, 
09/26/1998,Boise State,31,Utah,28, 
09/26/1998,Murray State,9,Brigham Young,43, 
09/26/1998,New Mexico,20,San Jose State,37,-7.0
09/26/1998,UTEP,24,New Mexico State,33, 
09/26/1998,Sam Houston State,17,Utah State,47, 
09/26/1998,Nevada-Reno,27,Fresno State,24, 
09/26/1998,Oregon State,3,Arizona State,24,11.0
09/26/1998,Arkansas State,20,Hawaii,0, 
10/01/1998,Syracuse,17,No Carolina State,38,-12.0
10/03/1998,Clemson,14,North Carolina,21,7.0
10/03/1998,Florida State,24,Maryland,10,-28.0
10/03/1998,Miami-Florida,53,Rutgers,17,-28.0
10/03/1998,Ohio,7,Bowling Green,35,-8.5
10/03/1998,Penn State,9,Ohio State,28,14.5
10/03/1998,West Virginia,45,Navy,24,-16.0
10/03/1998,Duke,13,Georgia Tech,41,11.5
10/03/1998,Illinois,13,Northwestern,10,14.0
10/03/1998,Central Michigan,7,Michigan State,38,28.0
10/03/1998,Florida,16,Alabama,10,-17.0
10/03/1998,San Jose State,14,Virginia,52,27.5
10/03/1998,William + Mary,45,Temple,38, 
10/03/1998,Iowa State,33,Texas,54,14.0
10/03/1998,Minnesota,21,Purdue,56,9.5
10/03/1998,Cincinnati,19,Louisville,62,14.0
10/03/1998,Nebraska,24,Oklahoma State,17,-26.0
10/03/1998,Northern Illinois,13,Ball State,18,12.0
10/03/1998,New Mexico,14,Air Force,56,16.0
10/03/1998,New Mexico State,31,Arkansas State,34, 
10/03/1998,Northwestern St(LA),14,Missouri,35, 
10/03/1998,Tennessee,17,Auburn,9,-6.5
10/03/1998,Texas A+M,24,Kansas,21,-13.5
10/03/1998,Wisconsin,24,Indiana,20,-9.5
10/03/1998,Michigan,12,Iowa,9,-9.0
10/03/1998,Stanford,17,Notre Dame,35,17.0
10/03/1998,South Carolina,28,Mississippi,30,9.0
10/03/1998,San Diego State,24,Tulsa,14,10.0
10/03/1998,Utah,24,Wyoming,27,8.5
10/03/1998,Akron,0,Pittsburgh,35,12.5
10/03/1998,Army,25,East Carolina,30,13.0
10/03/1998,Washington State,17,U.C.L.A.,49,23.5
10/03/1998,Boise State,28,Louisiana Tech,63, 
10/03/1998,Eastern Michigan,26,Kent State,17,-8.5
10/03/1998,Idaho State,3,Idaho,52, 
10/03/1998,Southern Miss,7,Tulane,21,3.0
10/03/1998,Appalachian State,30,Wake Forest,27, 
10/03/1998,UL-Monroe,14,Western Michigan,27,6.5
10/03/1998,Arizona State,24,Southern Cal,35,3.5
10/03/1998,Baylor,29,Texas Tech,31,12.0
10/03/1998,U-C-F,31,Toledo,24,-3.0
10/03/1998,Colorado,27,Oklahoma,25,-4.0
10/03/1998,Kentucky,20,Arkansas,27,4.0
10/03/1998,Miami-Ohio,17,Marshall,31,2.5
10/03/1998,UL-Lafayette,13,U-A-B,24,19.0
10/03/1998,Vanderbilt,16,Texas Christian,19,10.0
10/03/1998,Georgia,28,Louisiana State,27,8.5
10/03/1998,Memphis,14,Houston,35,1.5
10/03/1998,Colorado State,20,UTEP,17,-13.5
10/03/1998,Arizona,31,Washington,28,2.0
10/03/1998,Brigham Young,21,Fresno State,31,-7.0
10/03/1998,Nevada-Reno,31,Nevada-Las Vegas,20, 
10/03/1998,Oregon State,20,Utah State,16, 
10/03/1998,S-M-U,28,Hawaii,0,-7.5
10/08/1998,Virginia Tech,17,Boston College,0,-6.5
10/09/1998,Hawaii,13,San Diego State,35,22.0
10/10/1998,Akron,45,Kent State,16,-9.0
10/10/1998,Ball State,6,Toledo,27,19.5
10/10/1998,Duke,19,Wake Forest,16,5.0
10/10/1998,Georgia Tech,47,No Carolina State,24,2.0
10/10/1998,Marshall,30,Ohio,23,-8.5
10/10/1998,Maryland,0,Clemson,23,7.0
10/10/1998,Pittsburgh,10,North Carolina,29,7.0
10/10/1998,West Virginia,37,Temple,7,-25.5
10/10/1998,Indiana,31,Michigan State,38,9.5
10/10/1998,Mississippi,17,Alabama,20,5.5
10/10/1998,Louisville,21,Southern Miss,56,5.5
10/10/1998,Ohio State,41,Illinois,0,-36.5
10/10/1998,Bowling Green,12,Miami-Ohio,24,14.5
10/10/1998,Idaho,52,Arkansas State,14, 
10/10/1998,Missouri,35,Iowa State,19,-6.5
10/10/1998,Navy,7,Air Force,49,14.5
10/10/1998,Nebraska,21,Texas A+M,28,-11.5
10/10/1998,Nevada-Las Vegas,14,Brigham Young,38,32.0
10/10/1998,Northwestern,24,Iowa,26,10.0
10/10/1998,Kansas State,16,Colorado,9,-14.5
10/10/1998,Penn State,27,Minnesota,17,-17.0
10/10/1998,S-M-U,7,Wyoming,12,9.5
10/10/1998,Army,38,Houston,28,7.0
10/10/1998,Florida State,26,Miami-Florida,14,-9.5
10/10/1998,Notre Dame,28,Arizona State,9,3.5
10/10/1998,Oklahoma,3,Texas,34,8.0
10/10/1998,Oregon,51,Washington State,29,-13.5
10/10/1998,Tennessee,22,Georgia,3,3.0
10/10/1998,Tulsa,7,Colorado State,34,9.5
10/10/1998,U-A-B,7,East Carolina,26, 
10/10/1998,Utah State,12,Washington,53, 
10/10/1998,California,32,Southern Cal,31,11.0
10/10/1998,New Mexico State,48,Nevada-Reno,45, 
10/10/1998,Oregon State,30,Stanford,23,0.0
10/10/1998,Cincinnati,21,Syracuse,63,42.5
10/10/1998,Central Michigan,36,Eastern Michigan,23,3.5
10/10/1998,Northern Illinois,17,U-C-F,38,37.0
10/10/1998,Arkansas,23,Memphis,9,-17.5
10/10/1998,Auburn,21,Mississippi State,38,0.0
10/10/1998,Kansas,24,Baylor,31,6.0
10/10/1998,Louisiana State,10,Florida,22,12.5
10/10/1998,Oklahoma State,17,Texas Tech,24,3.5
10/10/1998,South Carolina,28,Kentucky,33,14.0
10/10/1998,Western Michigan,27,Vanderbilt,24,5.0
10/10/1998,Fresno State,10,Texas Christian,21,1.0
10/10/1998,Louisiana Tech,44,UL-Monroe,14,-13.5
10/10/1998,UTEP,22,New Mexico,19,4.5
10/10/1998,Purdue,24,Wisconsin,31,6.0
10/10/1998,Rice,17,San Jose State,20,-6.5
10/10/1998,North Texas,21,Boise State,13, 
10/10/1998,U.C.L.A.,52,Arizona,28,-5.0
10/17/1998,Colgate,35,Navy,42, 
10/17/1998,Duke,24,No Carolina State,27,10.5
10/17/1998,Miami-Ohio,28,Ball State,17,-19.0
10/17/1998,Syracuse,42,Boston College,25,-13.5
10/17/1998,Wake Forest,20,Maryland,10,1.0
10/17/1998,Central Michigan,6,Northern Illinois,16,-10.5
10/17/1998,Minnesota,15,Ohio State,45,38.0
10/17/1998,Arkansas,41,South Carolina,28,-7.0
10/17/1998,Eastern Michigan,35,Western Michigan,45,10.5
10/17/1998,Southern Miss,37,Army,13,-10.0
10/17/1998,Temple,28,Virginia Tech,24,35.5
10/17/1998,Vanderbilt,6,Georgia,31,27.0
10/17/1998,Virginia,38,Georgia Tech,41,-2.5
10/17/1998,East Tennessee St,6,Mississippi State,53, 
10/17/1998,Kansas,0,Nebraska,41,34.0
10/17/1998,Akron,14,Ohio,28,5.5
10/17/1998,Iowa,7,Indiana,14,3.0
10/17/1998,Oklahoma,6,Missouri,20,16.5
10/17/1998,Wisconsin,37,Illinois,3,-21.0
10/17/1998,Oklahoma State,20,Kansas State,52,21.0
10/17/1998,Texas Tech,17,Colorado,19,5.5
10/17/1998,East Carolina,22,Alabama,23,9.5
10/17/1998,Fresno State,16,Utah,24,7.5
10/17/1998,Texas Christian,6,S-M-U,10,2.5
10/17/1998,Tulsa,10,Rice,14,4.0
10/17/1998,Idaho,26,Utah State,14, 
10/17/1998,Auburn,3,Florida,24,19.0
10/17/1998,Clemson,0,Florida State,48,27.0
10/17/1998,Louisville,22,Tulane,28,17.0
10/17/1998,Purdue,13,Penn State,31,8.5
10/17/1998,Rutgers,25,Pittsburgh,21,20.5
10/17/1998,Southern Cal,42,Washington State,14,-9.0
10/17/1998,Arizona,28,Oregon State,7,-8.0
10/17/1998,Arkansas State,19,UL-Lafayette,21, 
10/17/1998,California,13,Washington,21,9.5
10/17/1998,Bowling Green,16,Toledo,24,10.0
10/17/1998,Cincinnati,23,Memphis,41,10.5
10/17/1998,Kent State,7,Marshall,42,36.0
10/17/1998,Michigan,12,Northwestern,6,-14.0
10/17/1998,Texas A+M,35,Baylor,14,-7.0
10/17/1998,U-A-B,23,Louisiana Tech,54,17.5
10/17/1998,Wyoming,28,Nevada-Las Vegas,25,-21.0
10/17/1998,Nevada-Reno,21,North Texas,27, 
10/17/1998,San Diego State,36,New Mexico,33,-5.0
10/17/1998,San Jose State,21,UTEP,28,6.0
10/17/1998,Colorado State,47,New Mexico State,28, 
10/17/1998,Kentucky,39,Louisiana State,36,9.5
10/17/1998,Weber State,13,Boise State,24, 
10/17/1998,Oregon,38,U.C.L.A.,41,10.0
10/17/1998,Brigham Young,31,Hawaii,9,-23.0
10/22/1998,Stanford,38,Arizona State,44,15.5
10/24/1998,Ball State,10,Marshall,42,29.5
10/24/1998,Clemson,23,Duke,28,2.5
10/24/1998,Kent State,21,Bowling Green,42,20.5
10/24/1998,Navy,32,Boston College,31,14.0
10/24/1998,Toledo,24,Akron,17,-6.0
10/24/1998,Tulane,52,Rutgers,24,-18.5
10/24/1998,Western Michigan,24,Central Michigan,26,-4.0
10/24/1998,Indiana,10,Michigan,21,13.5
10/24/1998,North Carolina,38,Wake Forest,31,-4.0
10/24/1998,No Carolina State,13,Virginia,23,10.5
10/24/1998,Illinois,9,Purdue,42,24.0
10/24/1998,Missouri,13,Nebraska,20,19.0
10/24/1998,Arkansas State,17,Mississippi,30, 
10/24/1998,Baylor,20,Texas,30,17.5
10/24/1998,Colorado,17,Kansas,33,-7.5
10/24/1998,Louisiana Tech,17,Auburn,32, 
10/24/1998,Memphis,32,Louisville,35,13.0
10/24/1998,Miami-Ohio,41,Cincinnati,0,-14.0
10/24/1998,San Jose State,43,Brigham Young,46,18.0
10/24/1998,Texas Christian,21,Colorado State,42,13.5
10/24/1998,Texas Tech,10,Texas A+M,17,9.0
10/24/1998,Wisconsin,31,Iowa,0,-6.5
10/24/1998,Iowa State,7,Kansas State,52,34.0
10/24/1998,Army,17,Notre Dame,20,25.0
10/24/1998,Air Force,42,Tulsa,21,-11.0
10/24/1998,Rice,24,Wyoming,34,7.5
10/24/1998,Nevada-Las Vegas,7,S-M-U,10,21.0
10/24/1998,Alabama,18,Tennessee,35,17.5
10/24/1998,Michigan State,18,Minnesota,19,-7.5
10/24/1998,Miami-Florida,34,West Virginia,31,4.0
10/24/1998,Ohio State,36,Northwestern,10,-28.0
10/24/1998,Oregon State,34,Washington,35,16.5
10/24/1998,U.C.L.A.,28,California,16,-14.5
10/24/1998,Southern Cal,13,Oregon,17,7.0
10/24/1998,East Carolina,7,Southern Miss,41,10.0
10/24/1998,Nevada-Reno,58,Idaho,23, 
10/24/1998,Northern Illinois,26,Eastern Michigan,14,10.0
10/24/1998,Florida State,34,Georgia Tech,7,-13.0
10/24/1998,Georgia,28,Kentucky,26,-2.0
10/24/1998,Oklahoma,26,Oklahoma State,41,9.0
10/24/1998,South Carolina,14,Vanderbilt,17,-7.0
10/24/1998,Virginia Tech,41,U-A-B,0, 
10/24/1998,Houston,31,North Texas,9, 
10/24/1998,U-C-F,42,UL-Lafayette,10, 
10/24/1998,Mississippi State,6,Louisiana State,41,8.0
10/24/1998,Utah,20,San Diego State,21,-3.0
10/24/1998,Utah State,16,Boise State,30, 
10/24/1998,UTEP,6,Fresno State,32,10.5
10/24/1998,UL-Monroe,7,Arizona,45,33.0
10/24/1998,New Mexico,30,Hawaii,20,-6.5
10/29/1998,San Diego State,0,Brigham Young,13,10.0
10/31/1998,Boston College,17,Miami-Florida,35,15.0
10/31/1998,Georgia Tech,31,Maryland,14,-12.5
10/31/1998,Marshall,14,Bowling Green,34,-11.0
10/31/1998,No Carolina State,46,Clemson,39,-4.0
10/31/1998,Ohio,21,Miami-Ohio,35,10.0
10/31/1998,Temple,10,Rutgers,21,-3.0
10/31/1998,Toledo,16,Northern Illinois,3,-13.0
10/31/1998,Illinois,0,Penn State,27,34.0
10/31/1998,Pittsburgh,28,Syracuse,45,24.0
10/31/1998,Virginia,38,Wake Forest,17,-12.0
10/31/1998,Akron,27,Central Michigan,28,2.0
10/31/1998,Iowa,14,Purdue,36,13.5
10/31/1998,Northwestern,5,Michigan State,29,10.5
10/31/1998,Ohio State,38,Indiana,7,-23.5
10/31/1998,Tennessee,49,South Carolina,14,-17.0
10/31/1998,West Virginia,13,Virginia Tech,27,4.0
10/31/1998,Texas,20,Nebraska,16,16.5
10/31/1998,Arkansas State,19,Memphis,35, 
10/31/1998,Arkansas,24,Auburn,21,-3.5
10/31/1998,Duke,33,Vanderbilt,36,-4.0
10/31/1998,Kansas State,54,Kansas,6,-27.0
10/31/1998,Louisiana State,31,Mississippi,37,-10.0
10/31/1998,S-M-U,7,Air Force,31,20.0
10/31/1998,Western Kentucky,34,Louisville,63, 
10/31/1998,Western Michigan,48,Kent State,23,-16.5
10/31/1998,Iowa State,14,Oklahoma,17,7.0
10/31/1998,Missouri,28,Texas Tech,26,1.5
10/31/1998,Baylor,3,Notre Dame,27,14.5
10/31/1998,Michigan,15,Minnesota,10,-12.5
10/31/1998,Colorado State,23,Rice,35,-10.0
10/31/1998,Southern Miss,20,Alabama,30,-3.0
10/31/1998,Texas A+M,17,Oklahoma State,6,-5.5
10/31/1998,Fresno State,28,New Mexico,20,-5.5
10/31/1998,Wyoming,34,Texas Christian,27,-3.5
10/31/1998,Arizona State,38,Washington State,28,-6.5
10/31/1998,Georgia,7,Florida,38,11.5
10/31/1998,Houston,34,East Carolina,31,6.0
10/31/1998,Utah State,29,New Mexico State,26, 
10/31/1998,California,20,Oregon State,19,-2.0
10/31/1998,Nicholls State,28,Louisiana Tech,56, 
10/31/1998,Tulsa,20,Nevada-Las Vegas,16,-3.5
10/31/1998,Utah,49,San Jose State,17,-7.0
10/31/1998,Washington,10,Southern Cal,33,6.0
10/31/1998,Boise State,24,Nevada-Reno,52, 
10/31/1998,Hawaii,13,UTEP,30,16.0
10/31/1998,UL-Lafayette,20,Tulane,72, 
10/31/1998,Youngstown State,32,U-C-F,44, 
10/31/1998,Stanford,24,U.C.L.A.,28,28.5
10/31/1998,North Carolina,13,Florida State,39,27.0
10/31/1998,Idaho,41,North Texas,23, 
10/31/1998,U-A-B,14,UL-Monroe,20,2.5
10/31/1998,Oregon,3,Arizona,38,2.5
11/05/1998,East Carolina,24,Cincinnati,21,-14.0
11/07/1998,Air Force,35,Army,7,-12.5
11/07/1998,Akron,21,Bowling Green,58,7.5
11/07/1998,Michigan State,28,Ohio State,24,27.5
11/07/1998,Maryland,13,North Carolina,24,16.0
11/07/1998,Notre Dame,31,Boston College,26,-11.0
11/07/1998,Penn State,0,Michigan,27,-3.0
11/07/1998,Rutgers,36,Navy,33,10.5
11/07/1998,Purdue,56,Northwestern,21,-13.5
11/07/1998,Central Michigan,0,Marshall,28,19.0
11/07/1998,Eastern Michigan,21,Ohio,49,13.5
11/07/1998,Wake Forest,27,No Carolina State,38,14.0
11/07/1998,Western Michigan,24,Ball State,23,-10.5
11/07/1998,Mississippi State,35,Kentucky,37,7.0
11/07/1998,Oklahoma State,34,Texas,37,11.5
11/07/1998,Miami-Ohio,41,Northern Illinois,10,-16.0
11/07/1998,U-C-F,6,Auburn,10, 
11/07/1998,Colorado,14,Missouri,38,5.0
11/07/1998,Florida,45,Vanderbilt,13,-29.0
11/07/1998,Indiana,16,Illinois,31,-13.5
11/07/1998,Kansas State,49,Baylor,6,-30.0
11/07/1998,Louisiana Tech,69,Arkansas State,21, 
11/07/1998,Minnesota,7,Wisconsin,26,21.0
11/07/1998,Mississippi,0,Arkansas,34,9.0
11/07/1998,Nebraska,42,Iowa State,7,-26.0
11/07/1998,New Mexico,21,Brigham Young,48,16.5
11/07/1998,North Texas,14,Kansas,23, 
11/07/1998,Oklahoma,0,Texas A+M,29,19.0
11/07/1998,Tulane,41,Memphis,31,-16.0
11/07/1998,Wyoming,27,Colorado State,19,7.0
11/07/1998,Tulsa,3,S-M-U,33,9.0
11/07/1998,UTEP,27,Utah,34,17.5
11/07/1998,Nevada-Reno,26,Utah State,21, 
11/07/1998,Rice,14,Texas Christian,12,2.5
11/07/1998,Alabama,22,Louisiana State,16,8.5
11/07/1998,Southern Cal,34,Stanford,9,-10.5
11/07/1998,Southern Miss,21,Houston,15,-8.5
11/07/1998,Temple,34,Pittsburgh,33,14.0
11/07/1998,Virginia,14,Florida State,45,17.5
11/07/1998,U-A-B,13,Tennessee,37, 
