Date,Visitor,Visitor Score,Home Team,Home Score,Line
09/07/1996,Miami-Ohio,16,Ball State,6,-5.5
09/07/1996,S-M-U,23,Arkansas,10,14.0
09/07/1996,Duke,7,Florida State,44,37.5
09/07/1996,Kentucky,3,Cincinnati,24,4.0
09/07/1996,Louisville,7,Penn State,24,19.5
09/07/1996,Southern Cal,55,Illinois,3,-3.5
09/07/1996,The Citadel,6,Miami-Florida,52, 
09/07/1996,East Tennessee St,21,East Carolina,45, 
09/07/1996,Montana,35,Oregon State,14, 
09/07/1996,Nevada-Reno,30,Oregon,44, 
09/07/1996,California,45,San Jose State,25,-23.0
09/07/1996,Georgia Southern,14,Florida,62, 
09/07/1996,Navy,10,Rutgers,6,-1.5
09/07/1996,Washington State,38,Temple,34,-10.0
09/07/1996,North Carolina,27,Syracuse,10,4.0
09/07/1996,Northwestern,27,Wake Forest,28,-17.0
09/07/1996,U-C-F,14,South Carolina,33, 
09/07/1996,Central Michigan,21,Virginia,55,27.0
09/07/1996,Fresno State,0,Auburn,62,16.5
09/07/1996,Houston,34,Louisiana State,35,23.5
09/07/1996,Howard,27,Marshall,55, 
09/07/1996,Indiana,40,Toledo,6,0.0
09/07/1996,Indiana State,3,Kansas State,59, 
09/07/1996,Kent State,14,Pittsburgh,52,32.0
09/07/1996,Minnesota,30,UL-Monroe,3,-12.5
09/07/1996,Mississippi State,31,Memphis,10,-4.0
09/07/1996,New Mexico State,7,Texas,41,38.5
09/07/1996,Austin Peay,0,Arkansas State,24, 
09/07/1996,U-A-B,15,Maryland,39, 
09/07/1996,Utah,17,Stanford,10,7.0
09/07/1996,Virginia Military,7,Mississippi,31, 
09/07/1996,Virginia Tech,21,Akron,18,-39.0
09/07/1996,Western Illinois,17,Northern Illinois,0, 
09/07/1996,Wyoming,41,Iowa State,38,-5.5
09/07/1996,Baylor,24,Louisiana Tech,16,-19.0
09/07/1996,Northern Arizona,33,New Mexico,49, 
09/07/1996,U.C.L.A.,20,Tennessee,35,16.5
09/07/1996,Colorado,48,Colorado State,34,-17.5
09/07/1996,Idaho,21,San Diego State,40,13.0
09/07/1996,Northridge State,27,Utah State,57, 
09/07/1996,Portland State,22,Boise State,33, 
09/07/1996,Air Force,65,Nevada-Las Vegas,17,-30.0
09/07/1996,Washington,42,Arizona State,45,3.0
09/07/1996,Ohio,21,Hawaii,10,18.0
09/12/1996,Miami-Florida,33,Rutgers,0,-25.0
09/14/1996,East Carolina,9,West Virginia,10,6.5
09/14/1996,Maryland,3,Virginia,21,13.0
09/14/1996,Auburn,45,Mississippi,28,-9.5
09/14/1996,Cincinnati,0,Kansas State,35,15.5
09/14/1996,Virginia Tech,45,Boston College,7,-3.0
09/14/1996,Eastern Michigan,19,Western Michigan,12, 
09/14/1996,Louisiana Tech,38,Central Michigan,37, 
09/14/1996,Miami-Ohio,14,Indiana,21, 
09/14/1996,Northern Illinois,0,Penn State,49, 
09/14/1996,Temple,16,Bowling Green,20, 
09/14/1996,Ohio,20,Army,37, 
09/14/1996,Purdue,0,Notre Dame,35,21.5
09/14/1996,Baylor,14,Louisville,13,1.5
09/14/1996,Hawaii,0,Wyoming,66,18.0
09/14/1996,Brigham Young,17,Washington,29,4.5
09/14/1996,Michigan,20,Colorado,13,8.5
09/14/1996,Northwestern,38,Duke,13,-10.0
09/14/1996,San Diego State,37,California,42,3.5
09/14/1996,San Jose State,2,Stanford,25,27.5
09/14/1996,Iowa State,13,Iowa,38,17.5
09/14/1996,Colorado State,28,Oregon,35,6.0
09/14/1996,Montana State,7,Nevada-Reno,31, 
09/14/1996,St Mary's,17,Idaho,52, 
09/14/1996,Utah State,24,Southern Miss,31, 
09/14/1996,Oregon State,17,Southern Cal,46,25.5
09/14/1996,Vanderbilt,26,Alabama,36,16.5
09/14/1996,Arkansas State,17,U-A-B,42, 
09/14/1996,Ball State,23,Minnesota,26, 
09/14/1996,Georgia,14,South Carolina,23,-2.0
09/14/1996,Houston,42,Pittsburgh,35,4.0
09/14/1996,Toledo,27,Akron,10, 
09/14/1996,Tulsa,9,Oklahoma State,30,3.0
09/14/1996,Texas A+M,22,UL-Lafayette,29, 
09/14/1996,Wake Forest,10,Georgia Tech,30,15.5
09/14/1996,West Virginia St,7,Marshall,42, 
09/14/1996,Youngstown State,12,Kent State,28, 
09/14/1996,Memphis,19,Missouri,16,4.5
09/14/1996,U-C-F,7,New Mexico,17, 
09/14/1996,Kansas,52,Texas Christian,17,-4.5
09/14/1996,Rice,21,Tulane,14,5.5
09/14/1996,Utah,21,S-M-U,17,-5.5
09/14/1996,Eastern Washington,27,Boise State,21, 
09/14/1996,New Mexico State,7,UTEP,14, 
09/14/1996,Illinois,0,Arizona,41,6.0
09/14/1996,UL-Monroe,0,U.C.L.A.,44,31.5
09/14/1996,North Texas,7,Arizona State,52, 
09/14/1996,Wisconsin,52,Nevada-Las Vegas,17,-38.5
09/19/1996,Florida State,51,No Carolina State,17,-26.5
09/21/1996,Notre Dame,27,Texas,24,-3.0
09/21/1996,Penn State,41,Temple,0,-27.5
09/21/1996,Rutgers,14,Virginia Tech,30,27.0
09/21/1996,Virginia,42,Wake Forest,7,-18.0
09/21/1996,Alabama,17,Arkansas,7,-7.0
09/21/1996,Ohio,7,Northwestern,28, 
09/21/1996,Pittsburgh,0,Ohio State,72,31.0
09/21/1996,Bowling Green,14,Miami-Ohio,10, 
09/21/1996,U-C-F,10,Ball State,31, 
09/21/1996,Texas Tech,12,Georgia,15,-1.0
09/21/1996,Western Michigan,28,Central Michigan,38, 
09/21/1996,Duke,17,Army,35,4.0
09/21/1996,Akron,7,Illinois,38, 
09/21/1996,Louisville,30,Michigan State,20,6.0
09/21/1996,Louisiana State,19,Auburn,15,7.0
09/21/1996,Northern Iowa,23,Iowa State,42, 
09/21/1996,Nevada-Las Vegas,16,Colorado State,35,37.0
09/21/1996,Air Force,19,Wyoming,22,1.5
09/21/1996,New Mexico,14,Brigham Young,17,15.0
09/21/1996,Stanford,0,Wisconsin,14,8.0
09/21/1996,Arizona,17,Washington,31,5.5
09/21/1996,Boston College,14,Michigan,20,22.0
09/21/1996,Florida,35,Tennessee,29,3.0
09/21/1996,Georgia Tech,0,North Carolina,16,11.5
09/21/1996,Marshall,29,Georgia Southern,13, 
09/21/1996,Nevada-Reno,15,California,33, 
09/21/1996,Oklahoma,31,San Diego State,51,6.0
09/21/1996,Southern Cal,26,Houston,9,-19.0
09/21/1996,UTEP,25,San Jose State,26,-1.0
09/21/1996,North Texas,0,Texas A+M,55, 
09/21/1996,Louisiana Tech,38,Mississippi State,23, 
09/21/1996,UL-Lafayette,27,Southern Miss,52, 
09/21/1996,Toledo,24,Eastern Michigan,7, 
09/21/1996,Clemson,24,Missouri,38,-7.0
09/21/1996,East Carolina,23,South Carolina,7,1.0
09/21/1996,Indiana,0,Kentucky,3,-3.5
09/21/1996,Iowa,20,Tulsa,27,-17.0
09/21/1996,Northern Illinois,31,Arkansas State,30, 
09/21/1996,Oregon,44,Washington State,55,0.0
09/21/1996,Oregon State,10,Baylor,42,17.5
09/21/1996,Sam Houston State,31,UL-Monroe,34, 
09/21/1996,S-M-U,17,Navy,19,0.0
09/21/1996,Syracuse,33,Minnesota,35,-8.5
09/21/1996,Tulane,10,Memphis,17,3.0
09/21/1996,Utah State,17,Oklahoma State,31, 
09/21/1996,West Virginia,20,Purdue,6,-6.5
09/21/1996,Kansas State,34,Rice,7,-20.5
09/21/1996,Mississippi,20,Vanderbilt,9,-1.5
09/21/1996,Northridge State,33,New Mexico State,0, 
09/21/1996,Fresno State,17,Utah,45,8.0
09/21/1996,Boise State,14,Hawaii,20, 
09/21/1996,Nebraska,0,Arizona State,19,-23.0
09/26/1996,Duke,20,Georgia Tech,48,16.5
09/28/1996,Navy,38,Boston College,43,6.0
09/28/1996,Pittsburgh,0,Miami-Florida,45,36.0
09/28/1996,Wake Forest,10,Clemson,21,15.0
09/28/1996,No Carolina State,21,Purdue,42,4.5
09/28/1996,Central Michigan,27,Bowling Green,31, 
09/28/1996,Kentucky,0,Florida,65,36.0
09/28/1996,Mississippi State,14,South Carolina,10,2.0
09/28/1996,Northwestern,35,Indiana,17,-4.0
09/28/1996,Colorado State,9,Nebraska,65,35.5
09/28/1996,Eastern Michigan,0,Michigan State,47, 
09/28/1996,Missouri,31,Iowa State,45,3.0
09/28/1996,Penn State,23,Wisconsin,20,-9.5
09/28/1996,Rice,17,Air Force,45,15.5
09/28/1996,S-M-U,3,Brigham Young,31,14.5
09/28/1996,Ohio State,29,Notre Dame,16,0.0
09/28/1996,Tulsa,31,Oklahoma,24,9.0
09/28/1996,Army,27,North Texas,10, 
09/28/1996,Southern Miss,24,Louisville,7,3.5
09/28/1996,Colorado,24,Texas A+M,10,-4.0
09/28/1996,North Carolina,0,Florida State,13,17.0
09/28/1996,Oregon State,42,California,48,17.0
09/28/1996,U.C.L.A.,9,Michigan,38,9.0
09/28/1996,Virginia Tech,21,Syracuse,52,1.0
09/28/1996,U-C-F,7,East Carolina,28, 
09/28/1996,Kent State,42,Nevada-Reno,63, 
09/28/1996,UTEP,37,Northern Illinois,6, 
09/28/1996,Wyoming,33,Nevada-Las Vegas,21,-30.0
09/28/1996,San Jose State,16,Washington State,52,27.0
09/28/1996,Maryland,0,West Virginia,13,12.5
09/28/1996,Miami-Ohio,23,Cincinnati,30, 
09/28/1996,UL-Monroe,21,Arkansas,38,22.0
09/28/1996,UL-Lafayette,37,Louisiana Tech,31, 
09/28/1996,Weber State,24,Toledo,31, 
09/28/1996,Western Kentucky,3,Marshall,37, 
09/28/1996,Western Michigan,7,Akron,27, 
09/28/1996,Texas,13,Virginia,37,3.5
09/28/1996,Utah State,20,Texas Tech,58, 
09/28/1996,Idaho,21,Texas State,27, 
09/28/1996,New Mexico State,7,Louisiana State,63, 
09/28/1996,Texas Christian,7,New Mexico,27,4.0
09/28/1996,Kansas,42,Utah,45,-3.0
09/28/1996,Hawaii,0,Fresno State,20,19.5
09/28/1996,Oregon,27,Arizona State,48,11.0
10/03/1996,Mississippi,3,Tennessee,41,22.0
10/04/1996,Brigham Young,45,Utah State,17, 
10/05/1996,Boston College,17,West Virginia,34,13.0
10/05/1996,Duke,27,Navy,64,8.0
10/05/1996,No Carolina State,34,Maryland,8,8.5
10/05/1996,Rutgers,0,Syracuse,42,27.0
10/05/1996,Eastern Michigan,0,Ohio,7, 
10/05/1996,Akron,17,Kent State,32, 
10/05/1996,Ball State,28,Western Michigan,5, 
10/05/1996,Central Michigan,14,Miami-Ohio,46, 
10/05/1996,Virginia,7,Georgia Tech,13,-7.0
10/05/1996,Temple,52,Pittsburgh,53,0.0
10/05/1996,Yale,13,Army,39, 
10/05/1996,Indiana,43,Illinois,46,5.5
10/05/1996,Kentucky,7,Alabama,35,22.0
10/05/1996,Michigan,16,Northwestern,17,-5.5
10/05/1996,Minnesota,27,Purdue,30,3.0
10/05/1996,South Carolina,24,Auburn,28, 
10/05/1996,Michigan State,30,Iowa,37,8.0
10/05/1996,Nebraska,39,Kansas State,3,-13.0
10/05/1996,Kansas,52,Oklahoma,24,-10.0
10/05/1996,Penn State,7,Ohio State,38,9.0
10/05/1996,California,22,Southern Cal,15,17.5
10/05/1996,Nevada-Reno,54,Nevada-Las Vegas,17, 
10/05/1996,North Texas,24,Northern Illinois,21, 
10/05/1996,U.C.L.A.,41,Oregon,22,-2.0
10/05/1996,Wyoming,45,San Jose State,22,-20.5
10/05/1996,Louisiana Tech,13,Texas A+M,63, 
10/05/1996,Cal-San Luis Obispo,33,Idaho,38, 
10/05/1996,North Carolina,45,Wake Forest,6,-22.0
10/05/1996,Stanford,6,Washington,27,11.0
10/05/1996,Texas Christian,7,Tulane,35,1.0
10/05/1996,Bowling Green,16,Toledo,24, 
10/05/1996,Chattanooga,0,Marshall,43, 
10/05/1996,Georgia,38,Mississippi State,19,-2.0
10/05/1996,Houston,31,UL-Lafayette,24, 
10/05/1996,Northwestern St(LA),10,UL-Monroe,13, 
10/05/1996,Oklahoma State,14,Texas,71,19.0
10/05/1996,Baylor,24,Texas Tech,45,7.0
10/05/1996,Clemson,3,Florida State,34,29.5
10/05/1996,Florida,42,Arkansas,7,-28.0
10/05/1996,Central Arkansas,7,Arkansas State,17, 
10/05/1996,Cincinnati,16,Memphis,18,2.0
10/05/1996,Missouri,27,S-M-U,26,2.0
10/05/1996,New Mexico,21,Rice,38,-6.0
10/05/1996,Vanderbilt,0,Louisiana State,35,19.0
10/05/1996,Boise State,7,Arizona State,56, 
10/05/1996,Utah,34,UTEP,27,-17.0
10/05/1996,Washington State,26,Arizona,34,8.0
10/05/1996,Colorado State,28,Hawaii,16,-13.5
10/10/1996,Southern Miss,28,East Carolina,7,6.5
10/11/1996,Hawaii,8,San Diego State,56,26.0
10/12/1996,Army,42,Rutgers,21,-6.0
10/12/1996,Louisiana State,13,Florida,56,19.5
10/12/1996,Maryland,7,North Carolina,38,24.0
10/12/1996,Pittsburgh,7,Syracuse,55,31.0
10/12/1996,Tennessee,29,Georgia,17,-13.5
10/12/1996,Purdue,14,Penn State,31,21.0
10/12/1996,Akron,0,Central Michigan,42, 
10/12/1996,Illinois,14,Michigan State,42,9.0
10/12/1996,Kent State,24,Bowling Green,31, 
10/12/1996,Minnesota,24,Northwestern,26,10.5
10/12/1996,Ohio,27,Ball State,30, 
10/12/1996,Temple,0,Virginia Tech,38,22.0
10/12/1996,Clemson,13,Duke,6,-11.5
10/12/1996,Marshall,45,Virginia Military,20, 
10/12/1996,Baylor,0,Nebraska,49,33.0
10/12/1996,Iowa,31,Indiana,10,-6.5
10/12/1996,Kansas State,35,Missouri,10,-17.0
10/12/1996,Navy,20,Air Force,17,13.0
10/12/1996,Texas Tech,30,Kansas,17,1.5
10/12/1996,Texas A+M,24,Iowa State,21,-14.0
10/12/1996,Nevada-Las Vegas,28,Brigham Young,63,39.0
10/12/1996,Colorado State,14,Tulsa,20,-1.0
10/12/1996,Washington,20,Notre Dame,54,10.5
10/12/1996,Boston College,24,Cincinnati,17,2.5
10/12/1996,Vanderbilt,19,North Texas,7, 
10/12/1996,Western Michigan,28,Wyoming,42, 
10/12/1996,Alabama,24,No Carolina State,19,-12.0
10/12/1996,Florida State,34,Miami-Florida,16,-5.5
10/12/1996,Oklahoma,30,Texas,27,22.0
10/12/1996,Wisconsin,14,Ohio State,17,26.0
10/12/1996,Arkansas State,31,UL-Lafayette,42, 
10/12/1996,Arizona,7,Southern Cal,14,8.5
10/12/1996,Arizona State,42,U.C.L.A.,34,-4.5
10/12/1996,Boise State,28,Nevada-Reno,66, 
10/12/1996,Samford,6,U-C-F,38, 
10/12/1996,Washington State,24,Oregon State,3,-10.5
10/12/1996,Oregon,24,Stanford,27,4.0
10/12/1996,Miami-Ohio,35,Eastern Michigan,25, 
10/12/1996,Auburn,49,Mississippi State,15,-11.0
10/12/1996,Louisiana Tech,21,Arkansas,38, 
10/12/1996,South Carolina,25,Kentucky,14,-7.0
10/12/1996,Louisville,23,Tulane,20,-5.0
10/12/1996,UTEP,0,Texas Christian,18,7.5
10/12/1996,Memphis,20,Houston,37,4.0
10/12/1996,Utah State,53,New Mexico State,21, 
10/12/1996,Oklahoma State,13,Colorado,35,32.0
10/12/1996,San Jose State,18,Fresno State,28,21.0
10/19/1996,Rutgers,13,Boston College,37,13.0
10/19/1996,West Virginia,30,Temple,10,-21.0
10/19/1996,Arkansas,17,South Carolina,23,5.0
10/19/1996,Auburn,10,Florida,51,21.5
10/19/1996,Ball State,16,Bowling Green,11, 
10/19/1996,Eastern Michigan,36,Central Michigan,41, 
10/19/1996,Georgia Tech,25,Clemson,28,-4.5
10/19/1996,Houston,20,Cincinnati,31,1.0
10/19/1996,Indiana,20,Michigan,27,21.5
10/19/1996,Iowa,21,Penn State,20,11.0
10/19/1996,No Carolina State,14,Virginia,62,18.0
10/19/1996,Ohio,24,Kent State,15, 
10/19/1996,Vanderbilt,2,Georgia,13,15.5
10/19/1996,Air Force,20,Notre Dame,17,20.5
10/19/1996,Tulane,10,Army,34,6.5
10/19/1996,Colorado,20,Kansas,7,-7.0
10/19/1996,Kansas State,23,Texas A+M,20,1.0
10/19/1996,Nebraska,24,Texas Tech,10,-21.0
10/19/1996,San Jose State,13,Colorado State,36,19.0
10/19/1996,UL-Lafayette,29,U-A-B,39, 
10/19/1996,Texas Christian,7,Utah,21,17.5
10/19/1996,Wake Forest,0,Maryland,52,8.0
10/19/1996,Brigham Young,55,Tulsa,30,-9.0
10/19/1996,Fresno State,21,Wyoming,42,14.0
10/19/1996,Iowa State,27,Oklahoma State,28,0.0
10/19/1996,Northern Illinois,3,Louisville,27, 
10/19/1996,New Mexico State,0,North Texas,13, 
10/19/1996,S E Missouri St,9,Arkansas State,38, 
10/19/1996,S-M-U,17,Rice,35,1.5
10/19/1996,Memphis,0,Southern Miss,16,14.5
10/19/1996,Ohio State,42,Purdue,14,-25.0
10/19/1996,U.C.L.A.,21,Washington,41,6.5
10/19/1996,Michigan State,27,Minnesota,9,-3.0
10/19/1996,Miami-Ohio,7,Akron,10, 
10/19/1996,UL-Monroe,39,U-C-F,38, 
10/19/1996,Stanford,12,Oregon State,26,-9.0
10/19/1996,Toledo,20,Louisiana Tech,61, 
10/19/1996,Northwestern,34,Wisconsin,30,4.0
10/19/1996,California,18,Washington State,21,3.5
10/19/1996,Nevada-Reno,15,Idaho,24, 
10/19/1996,East Carolina,31,Miami-Florida,6,16.0
10/19/1996,Mississippi,0,Alabama,37,14.0
10/19/1996,Oklahoma,28,Baylor,24,9.5
10/19/1996,Western Carolina,21,Marshall,56, 
10/19/1996,Kentucky,14,Louisiana State,41,27.0
10/19/1996,San Diego State,48,New Mexico,42,-6.5
10/19/1996,Utah State,39,Boise State,14, 
10/19/1996,Southern Cal,35,Arizona State,48,6.0
10/19/1996,Nevada-Las Vegas,28,Hawaii,38,10.0
10/26/1996,Pittsburgh,17,Virginia Tech,34,31.0
10/26/1996,Syracuse,45,Boston College,17,-11.0
10/26/1996,Alabama,13,Tennessee,20,14.0
10/26/1996,Army,27,Miami-Ohio,7, 
10/26/1996,Ball State,24,Central Michigan,17, 
10/26/1996,U-C-F,20,Georgia Tech,27, 
10/26/1996,Illinois,24,Northwestern,27,13.5
10/26/1996,Marshall,24,Appalachian State,10, 
10/26/1996,Navy,47,Wake Forest,18,-12.0
10/26/1996,Temple,17,Rutgers,28,1.0
10/26/1996,Wisconsin,13,Michigan State,30,3.0
10/26/1996,Maryland,22,Duke,19,-7.5
10/26/1996,Bowling Green,0,Ohio,38, 
10/26/1996,Hawaii,7,Air Force,34,30.0
10/26/1996,Iowa State,21,Baylor,49,7.5
10/26/1996,Kansas,7,Nebraska,63,32.5
10/26/1996,Oklahoma State,28,Missouri,35,3.5
10/26/1996,Penn State,48,Indiana,26,-15.0
10/26/1996,South Carolina,27,Vanderbilt,0,-4.0
10/26/1996,Texas Tech,13,Texas A+M,10,1.0
10/26/1996,Tulsa,19,Utah,45,12.5
10/26/1996,Western Michigan,7,Toledo,10, 
10/26/1996,Ohio State,38,Iowa,26,-14.5
10/26/1996,Oklahoma,35,Kansas State,42,18.0
10/26/1996,Brigham Young,45,Texas Christian,21,-15.5
10/26/1996,Cincinnati,10,Louisville,7,7.5
10/26/1996,Arizona State,41,Stanford,9,-14.5
10/26/1996,Nevada-Reno,40,North Texas,13, 
10/26/1996,San Diego State,18,Colorado State,27,-5.0
10/26/1996,Texas,24,Colorado,28,11.0
10/26/1996,Virginia,24,Florida State,31,16.0
10/26/1996,Akron,34,Northern Illinois,17, 
10/26/1996,Fresno State,34,Nevada-Las Vegas,23,-16.5
10/26/1996,Idaho,28,Utah State,35, 
10/26/1996,Kent State,10,Eastern Michigan,51, 
10/26/1996,Washington,33,Oregon,14,-6.0
10/26/1996,Southern Cal,29,Washington State,24,-4.0
10/26/1996,North Carolina,42,Houston,14,-21.5
10/26/1996,U.C.L.A.,38,California,29,2.5
10/26/1996,Arkansas State,21,Mississippi,38, 
10/26/1996,Georgia,17,Kentucky,24,-16.0
10/26/1996,Memphis,9,UL-Lafayette,13, 
10/26/1996,Miami-Florida,10,West Virginia,7,2.0
10/26/1996,Michigan,44,Minnesota,10,-14.0
10/26/1996,U-A-B,31,Louisiana Tech,35, 
10/26/1996,Mississippi State,20,Louisiana State,28,19.5
10/26/1996,New Mexico,31,S-M-U,52,-3.0
10/26/1996,Southern Miss,31,Tulane,28,-10.0
10/26/1996,Southern Utah,21,New Mexico State,52, 
10/26/1996,Rice,48,UTEP,21,-4.0
10/26/1996,Oregon State,7,Arizona,33,18.5
10/31/1996,Boston College,13,Pittsburgh,20,-11.0
11/02/1996,No Carolina State,20,North Carolina,52,26.0
11/02/1996,Colorado State,42,Air Force,41,11.0
11/02/1996,Miami-Florida,57,Temple,26,-24.5
11/02/1996,Syracuse,30,West Virginia,7,-4.0
11/02/1996,The Citadel,25,Marshall,56, 
11/02/1996,Central Michigan,52,Kent State,51, 
11/02/1996,Florida,47,Georgia,7,-34.0
11/02/1996,Michigan State,29,Michigan,45,8.5
11/02/1996,Maryland,3,Clemson,35,6.0
11/02/1996,Miami-Ohio,27,Toledo,7, 
11/02/1996,Northwestern,9,Penn State,34,10.0
11/02/1996,Ohio,38,Western Michigan,0, 
11/02/1996,UL-Lafayette,16,Virginia Tech,47, 
11/02/1996,Tennessee,31,South Carolina,14,-17.0
11/02/1996,Virginia,27,Duke,3,-25.5
11/02/1996,Minnesota,0,Ohio State,45,35.0
11/02/1996,UL-Monroe,0,Mississippi State,59,20.0
11/02/1996,Arkansas State,16,East Carolina,34, 
11/02/1996,Arkansas,7,Auburn,28,16.0
11/02/1996,Colorado,41,Missouri,13,-22.0
11/02/1996,Iowa,31,Illinois,21,-10.0
11/02/1996,Kansas,34,Iowa State,31,-7.5
11/02/1996,Louisiana Tech,40,Northern Illinois,14, 
11/02/1996,Nebraska,73,Oklahoma,21,-35.5
11/02/1996,North Texas,13,Utah State,21, 
11/02/1996,Purdue,25,Wisconsin,33,11.5
11/02/1996,U-A-B,15,Vanderbilt,31, 
11/02/1996,UTEP,18,Brigham Young,40,30.0
11/02/1996,New Mexico,34,Tulsa,23,1.0
11/02/1996,Cincinnati,17,Southern Miss,21,11.0
11/02/1996,Memphis,10,Louisville,13,10.0
11/02/1996,S-M-U,17,Wyoming,59,14.5
11/02/1996,Texas A+M,38,Oklahoma State,19,-13.0
11/02/1996,Nevada-Las Vegas,34,Texas Christian,42,20.5
11/02/1996,Utah,10,Rice,51,-5.0
11/02/1996,Arizona,55,California,56,-1.0
11/02/1996,Baylor,23,Texas,28,11.0
11/02/1996,New Mexico State,14,Nevada-Reno,63, 
11/02/1996,Washington,21,Southern Cal,10,3.0
11/02/1996,Arizona State,29,Oregon State,14,-23.0
11/02/1996,Ball State,39,Eastern Michigan,25, 
11/02/1996,Bowling Green,14,Akron,21, 
11/02/1996,Illinois State,15,U-C-F,42, 
11/02/1996,San Diego State,49,San Jose State,20,-20.5
11/02/1996,Eastern Washington,27,Idaho,37, 
11/02/1996,Stanford,21,U.C.L.A.,20,13.0
11/02/1996,Navy,27,Notre Dame,54,17.0
11/02/1996,Florida State,49,Georgia Tech,3,-19.0
11/02/1996,Lafayette,21,Army,41, 
11/02/1996,Boise State,7,Fresno State,41, 
11/02/1996,Houston,20,Tulane,17,1.5
11/07/1996,Wyoming,24,San Diego State,28,3.0
11/09/1996,West Virginia,55,Rutgers,14,-18.0
11/09/1996,Ohio,8,Miami-Ohio,24, 
11/09/1996,Clemson,24,Virginia,16,17.0
11/09/1996,Duke,22,No Carolina State,44,10.0
11/09/1996,East Carolina,14,Virginia Tech,35,7.5
11/09/1996,Florida State,41,Wake Forest,7,-47.0
11/09/1996,Kent State,6,Ball State,50, 
11/09/1996,Michigan,3,Purdue,9,-14.0
11/09/1996,Tennessee,17,Memphis,21,-26.0
11/09/1996,Western Michigan,16,Bowling Green,13, 
11/09/1996,Air Force,7,Army,23,-3.0
11/09/1996,Delaware,14,Navy,30, 
11/09/1996,Louisville,10,North Carolina,28,22.0
11/09/1996,Mississippi State,21,Kentucky,24,-6.0
11/09/1996,U-C-F,35,U-A-B,13, 
11/09/1996,Florida,28,Vanderbilt,21,-43.0
11/09/1996,Indiana,15,Michigan State,38,15.0
11/09/1996,Kansas State,38,Kansas,12,-7.5
11/09/1996,Marshall,34,East Tennessee St,10, 
11/09/1996,Mississippi,7,Arkansas,13,4.0
11/09/1996,Missouri,7,Nebraska,52,48.0
11/09/1996,UL-Monroe,24,Auburn,28,41.0
11/09/1996,Nevada-Reno,54,Utah State,27, 
11/09/1996,Ohio State,48,Illinois,0,-29.0
11/09/1996,Rice,0,Brigham Young,49,12.5
11/09/1996,Texas,38,Texas Tech,32,6.5
11/09/1996,Texas A+M,24,Baylor,7,-5.0
