Date,Visitor,Visitor Score,Home Team,Home Score,Line
10/06/1990,Indiana,42,Northwestern,0,-19.0
10/06/1990,Iowa,12,Michigan State,7,10.0
10/06/1990,Kansas,34,Iowa State,34,10.5
10/06/1990,Kentucky,29,Mississippi,35,8.5
10/06/1990,Louisiana State,8,Florida,34,12.0
10/06/1990,Louisiana Tech,14,Auburn,16, 
10/06/1990,Maine,3,Hawaii,44, 
10/06/1990,Michigan,41,Wisconsin,3,-27.0
10/06/1990,Minnesota,19,Purdue,7,8.5
10/06/1990,Navy,7,Air Force,24,10.0
10/06/1990,North Carolina,31,Wake Forest,24,5.0
10/06/1990,Nebraska,45,Kansas State,8,-32.0
10/06/1990,New Mexico State,27,Long Beach State,31, 
10/06/1990,Northwestern St(LA),8,Arkansas State,16, 
10/06/1990,Ohio,10,Bowling Green,10, 
10/06/1990,Oklahoma,31,Oklahoma State,17,-24.0
10/06/1990,Rutgers,14,Boston College,19,6.0
10/06/1990,San Diego State,51,Wyoming,52,8.5
10/06/1990,San Jose State,34,California,35, 
10/06/1990,Southern Miss,16,East Carolina,7,0.0
10/06/1990,S-M-U,7,North Texas,14, 
10/06/1990,Stanford,36,Notre Dame,31,17.0
10/06/1990,Syracuse,49,Vanderbilt,14,-13.5
10/06/1990,Texas Christian,54,Arkansas,26,14.0
10/06/1990,Temple,10,Penn State,48,19.0
10/06/1990,Texas,26,Rice,10,-8.0
10/06/1990,Texas Tech,24,Texas A+M,28,16.5
10/06/1990,Tulane,14,Memphis,21,3.0
10/06/1990,Tulsa,14,Louisville,38,15.5
10/06/1990,Utah,13,Colorado State,28,15.0
10/06/1990,UTEP,28,New Mexico,48,9.5
10/06/1990,Utah State,7,Oregon,52, 
10/06/1990,Washington,42,Arizona State,14,-7.5
10/06/1990,Washington State,17,Southern Cal,30,15.5
10/06/1990,Western Michigan,24,Akron,20, 
10/06/1990,West Virginia,21,Virginia Tech,26,0.0
10/13/1990,Air Force,27,Notre Dame,57,28.0
10/13/1990,Akron,13,Navy,17, 
10/13/1990,Arkansas State,0,Northern Illinois,35, 
10/13/1990,Arizona,21,Oregon State,35,-21.5
10/13/1990,Army,20,Boston College,41,5.0
10/13/1990,Bowling Green,13,Toledo,19, 
10/13/1990,California,31,Arizona State,24,0.0
10/13/1990,Cincinnati,20,West Virginia,28,35.0
10/13/1990,Clemson,19,Georgia Tech,21,-2.0
10/13/1990,Colorado State,9,Brigham Young,52,16.0
10/13/1990,East Carolina,7,South Carolina,37,9.5
10/13/1990,Florida,3,Tennessee,45,4.5
10/13/1990,Hawaii,10,UTEP,12,-13.0
10/13/1990,Iowa State,12,Colorado,28,21.5
10/13/1990,Kansas,0,Miami-Florida,34,35.0
10/13/1990,Kent State,0,Ball State,31, 
10/13/1990,Long Beach State,29,San Jose State,46, 
10/13/1990,Louisiana Tech,35,Tulsa,21, 
10/13/1990,Michigan State,28,Michigan,27,11.5
10/13/1990,Memphis,17,Louisville,19,11.0
10/13/1990,Miami-Ohio,40,Ohio,18, 
10/13/1990,Mississippi,28,Georgia,12,4.0
10/13/1990,Missouri,21,Nebraska,69,26.0
10/13/1990,Mississippi State,15,Kentucky,17,0.0
10/13/1990,No Carolina State,0,Virginia,31,17.5
10/13/1990,New Mexico,22,Wyoming,25,16.0
10/13/1990,Northwestern,25,Minnesota,35,9.5
10/13/1990,Ohio State,27,Indiana,27,6.5
10/13/1990,Oklahoma,13,Texas,14,-8.5
10/13/1990,Oklahoma State,17,Kansas State,23,-4.0
10/13/1990,Oregon,17,Washington,38,5.0
10/13/1990,Pacific,67,Fullerton State,37, 
10/13/1990,Purdue,0,Illinois,34,18.5
10/13/1990,Rice,28,Texas Christian,38,7.5
10/13/1990,Rutgers,21,Pittsburgh,45,17.0
10/13/1990,Southern Cal,37,Stanford,22,-6.0
10/13/1990,San Diego State,31,U.C.L.A.,45,11.0
10/13/1990,Southern Miss,20,Tulane,14,-6.0
10/13/1990,S-M-U,17,Baylor,52,17.5
10/13/1990,Syracuse,21,Penn State,27,6.5
10/13/1990,Texas Tech,49,Arkansas,44,7.0
10/13/1990,Texas A+M,31,Houston,36,4.5
10/13/1990,Nevada-Las Vegas,24,New Mexico State,20, 
10/13/1990,Utah State,24,Fresno State,24, 
10/13/1990,Vanderbilt,6,Auburn,56,32.0
10/13/1990,Western Carolina,18,Duke,49, 
10/13/1990,Wake Forest,13,Maryland,41,7.5
10/13/1990,Wisconsin,10,Iowa,30,19.0
10/13/1990,Western Michigan,13,Central Michigan,20, 
10/20/1990,Akron,0,Florida,59, 
10/20/1990,Arkansas State,13,Mississippi,42, 
10/20/1990,Alabama,9,Tennessee,6,11.0
10/20/1990,Arizona,35,Southern Cal,26,13.5
10/20/1990,Arkansas,17,Texas,49,7.0
10/20/1990,Arizona State,7,Oregon,27,17.0
10/20/1990,Ball State,13,Western Michigan,14, 
10/20/1990,Baylor,20,Texas A+M,20,12.0
10/20/1990,Cincinnati,32,East Carolina,56,17.0
10/20/1990,The Citadel,38,South Carolina,35, 
10/20/1990,Clemson,24,No Carolina State,17,-10.5
10/20/1990,Colorado,41,Kansas,10,-17.0
10/20/1990,Eastern Michigan,15,Bowling Green,25, 
10/20/1990,Florida State,17,Auburn,20,-1.0
10/20/1990,Fullerton State,21,Hawaii,45, 
10/20/1990,Georgia Tech,13,North Carolina,13,-13.0
10/20/1990,Houston,44,S-M-U,17,-35.0
10/20/1990,Iowa State,33,Oklahoma,31,23.0
10/20/1990,Indiana,0,Minnesota,12,-14.0
10/20/1990,Iowa,24,Michigan,23,15.0
10/20/1990,Kansas State,10,Missouri,31,8.0
10/20/1990,Kentucky,20,Louisiana State,30,13.0
10/20/1990,Lafayette,0,Army,56, 
10/20/1990,Long Beach State,16,Fresno State,28, 
10/20/1990,Louisville,27,Pittsburgh,20,4.5
10/20/1990,Michigan State,13,Illinois,15,3.0
10/20/1990,Maryland,23,Duke,20,-4.5
10/20/1990,Memphis,7,Southern Miss,23,7.5
10/20/1990,Miami-Florida,20,Notre Dame,29,-3.0
10/20/1990,Mississippi State,38,Tulane,17,0.0
10/20/1990,Murray State,7,Northern Illinois,49, 
10/20/1990,Nevada-Reno,26,Nevada-Las Vegas,14, 
10/20/1990,New Mexico,7,Colorado State,47,8.5
10/20/1990,New Mexico State,24,Pacific,62, 
10/20/1990,Ohio,15,Kent State,44, 
10/20/1990,Ohio State,42,Purdue,2,-13.0
10/20/1990,Oklahoma State,3,Nebraska,31,34.0
10/20/1990,Penn State,40,Boston College,21,-12.0
10/20/1990,Rutgers,0,Syracuse,42,19.5
10/20/1990,UL-Lafayette,25,Tulsa,13, 
10/20/1990,Toledo,12,Central Michigan,13, 
10/20/1990,Texas Tech,21,Rice,42,-4.0
10/20/1990,U.C.L.A.,31,California,38,-1.5
10/20/1990,UTEP,23,Utah,37,10.0
10/20/1990,Utah State,27,San Jose State,34, 
10/20/1990,Vanderbilt,28,Georgia,39,21.0
10/20/1990,Virginia,49,Wake Forest,14,-28.0
10/20/1990,Virginia Tech,28,Temple,31,-6.5
10/20/1990,Washington,52,Stanford,16,-6.5
10/20/1990,Washington State,55,Oregon State,24,-11.0
10/20/1990,Weber State,12,Wyoming,21, 
10/20/1990,Wisconsin,34,Northwestern,44,1.0
10/27/1990,Akron,17,Rutgers,20, 
10/27/1990,Arkansas,28,Houston,62,18.0
10/27/1990,Auburn,17,Mississippi State,16,-14.5
10/27/1990,Stephen F Austin,22,Louisiana Tech,31, 
10/27/1990,Baylor,27,Texas Christian,21,3.0
10/27/1990,Boston College,27,West Virginia,14,8.0
10/27/1990,California,7,Washington,46,17.0
10/27/1990,Cincinnati,7,Tulane,49,20.0
10/27/1990,Clemson,24,Wake Forest,6,-21.5
10/27/1990,Central Michigan,16,Eastern Michigan,12, 
10/27/1990,Duke,31,Georgia Tech,48,17.5
10/27/1990,East Carolina,27,Temple,30,1.0
10/27/1990,Fullerton State,35,Long Beach State,37, 
10/27/1990,Georgia,24,Kentucky,26,-2.0
10/27/1990,Illinois,21,Wisconsin,3,-21.0
10/27/1990,Indiana State,0,Ball State,42, 
10/27/1990,James Madison,16,Navy,7, 
10/27/1990,Kent State,14,Toledo,28, 
10/27/1990,Kansas State,24,Kansas,27,5.0
10/27/1990,Louisiana State,3,Florida State,42,17.5
10/27/1990,Maryland,10,North Carolina,34,-3.5
10/27/1990,Miami-Florida,45,Texas Tech,10,-22.0
10/27/1990,Miami-Ohio,10,Bowling Green,10, 
10/27/1990,Michigan,45,Indiana,19,-8.0
10/27/1990,Minnesota,23,Ohio State,52,16.5
10/27/1990,Mississippi,14,Vanderbilt,13,-14.5
10/27/1990,Missouri,28,Oklahoma State,48,-2.0
10/27/1990,Notre Dame,31,Pittsburgh,22,-12.5
10/27/1990,Nebraska,45,Iowa State,13,-22.5
10/27/1990,Northwestern,14,Iowa,56,23.5
10/27/1990,Oklahoma,23,Colorado,32,5.5
10/27/1990,Oregon State,17,U.C.L.A.,26,22.5
10/27/1990,Pacific,24,Hawaii,35, 
10/27/1990,Penn State,9,Alabama,0,2.5
10/27/1990,Purdue,33,Michigan State,55,25.0
10/27/1990,Rice,15,Texas A+M,41,15.5
10/27/1990,Southern Cal,13,Arizona State,6,-13.0
10/27/1990,South Carolina,29,No Carolina State,38,2.0
10/27/1990,Southern Miss,16,Virginia Tech,20,-2.5
10/27/1990,S-M-U,3,Texas,52,32.0
10/27/1990,Stanford,0,Oregon,31,8.5
10/27/1990,UL-Lafayette,6,Memphis,20, 
10/27/1990,Syracuse,26,Army,14,-14.0
10/27/1990,Tulsa,35,New Mexico State,10, 
10/27/1990,Nevada-Las Vegas,6,Utah State,31, 
10/27/1990,Utah,21,Air Force,52,9.0
10/27/1990,Washington State,34,Arizona,42,7.5
10/27/1990,Western Kentucky,7,Louisville,41, 
10/27/1990,Western Michigan,31,Ohio,23, 
10/27/1990,Wyoming,17,UTEP,10,-15.0
10/29/1990,New Mexico,31,Brigham Young,55,33.0
11/02/1990,Arkansas State,26,North Texas,35, 
11/03/1990,Alabama,22,Mississippi State,0,-9.0
11/03/1990,Arizona,10,Washington,54,16.0
11/03/1990,Auburn,7,Florida,48,3.0
11/03/1990,Ball State,13,Central Michigan,3, 
11/03/1990,Bowling Green,20,Kent State,16, 
11/03/1990,Brigham Young,54,Air Force,7,-17.5
11/03/1990,California,31,Southern Cal,31,15.0
11/03/1990,Colorado,27,Nebraska,12,7.0
11/03/1990,East Carolina,24,Memphis,17,5.5
11/03/1990,Eastern Michigan,14,Miami-Ohio,34, 
11/03/1990,Fresno State,45,Nevada-Las Vegas,18, 
11/03/1990,Florida State,41,South Carolina,10,-15.0
11/03/1990,Georgia Tech,41,Virginia,38,13.5
11/03/1990,Iowa State,14,Kansas State,28,-6.5
11/03/1990,Indiana,20,Michigan State,45,13.5
11/03/1990,Iowa,54,Illinois,28,4.0
11/03/1990,Kansas,31,Oklahoma State,30,6.0
11/03/1990,Louisville,41,Cincinnati,16,-30.0
11/03/1990,Louisiana Tech,31,UL-Monroe,7, 
11/03/1990,Michigan,38,Purdue,13,-27.0
11/03/1990,Minnesota,21,Wisconsin,3,-4.0
11/03/1990,Mississippi,19,Louisiana State,10,2.5
11/03/1990,Navy,31,Notre Dame,52,35.0
11/03/1990,North Carolina,3,Clemson,20,17.0
11/03/1990,No Carolina State,16,Virginia Tech,20,-2.5
11/03/1990,Northern Illinois,31,Akron,28, 
11/03/1990,New Mexico,16,Hawaii,43,10.0
11/03/1990,New Mexico State,10,Utah State,55, 
11/03/1990,Northwestern,7,Ohio State,48,29.0
11/03/1990,Ohio,0,Youngstown State,27, 
11/03/1990,Oklahoma,55,Missouri,10,-14.5
11/03/1990,Oregon State,9,Arizona State,34,14.0
11/03/1990,Penn State,31,West Virginia,19,-10.5
11/03/1990,Pittsburgh,0,Miami-Florida,45,24.0
11/03/1990,Portland State,35,Pacific,41, 
11/03/1990,Rice,19,Arkansas,11,5.0
11/03/1990,Rutgers,31,Army,35,6.5
11/03/1990,San Jose State,44,Fullerton State,6, 
11/03/1990,Southern Miss,14,UL-Lafayette,13,-7.0
11/03/1990,Syracuse,35,Boston College,6,-9.0
11/03/1990,Texas Christian,35,Houston,56,22.0
11/03/1990,Temple,20,Tennessee,41,32.0
11/03/1990,Texas,41,Texas Tech,22,-11.0
11/03/1990,Toledo,37,Western Michigan,9, 
11/03/1990,Texas A+M,38,S-M-U,17,-29.0
11/03/1990,U.C.L.A.,24,Oregon,28,10.0
11/03/1990,Utah,14,San Diego State,66,14.5
11/03/1990,Washington State,13,Stanford,31,2.5
11/03/1990,Wake Forest,20,Duke,57,6.0
11/03/1990,Wyoming,8,Colorado State,17,3.0
11/10/1990,Air Force,15,Army,3,4.5
11/10/1990,Akron,15,Louisiana Tech,36, 
11/10/1990,Arkansas,3,Baylor,34,10.0
11/10/1990,Arizona State,51,Washington State,26,4.5
11/10/1990,Ball State,20,Eastern Michigan,13, 
11/10/1990,Boston College,10,Louisville,17,12.0
11/10/1990,Brigham Young,45,Wyoming,14,-14.0
11/10/1990,Cincinnati,21,Florida State,70,50.0
11/10/1990,Central Michigan,52,Ohio,7, 
11/10/1990,Duke,0,No Carolina State,16,7.0
11/10/1990,Florida,38,Georgia,7,-18.0
11/10/1990,Hawaii,38,San Diego State,44,10.0
11/10/1990,Houston,24,Texas,45,0.0
11/10/1990,Illinois,17,Michigan,22,11.5
11/10/1990,Kent State,10,Miami-Ohio,31, 
11/10/1990,Kansas State,7,Oklahoma,34,28.0
11/10/1990,Louisiana State,3,Alabama,24,14.5
11/10/1990,Michigan State,28,Minnesota,16,-15.5
11/10/1990,Maryland,10,Penn State,24,14.0
11/10/1990,Missouri,25,Iowa State,27,6.5
11/10/1990,Mississippi State,27,Memphis,23,0.0
11/10/1990,Navy,14,Toledo,10, 
11/10/1990,Notre Dame,34,Tennessee,29,3.5
11/10/1990,Nebraska,41,Kansas,9,-26.0
11/10/1990,Northern Illinois,20,East Carolina,24, 
11/10/1990,Northridge State,24,Long Beach State,25, 
11/10/1990,Ohio State,27,Iowa,26,5.5
11/10/1990,Oklahoma State,22,Colorado,41,26.0
11/10/1990,Oregon,3,California,28,-6.0
11/10/1990,Pacific,17,Fresno State,48, 
