Date,Visitor,Visitor Score,Home Team,Home Score,Line
09/15/1979,S-M-U,27,Texas Christian,7,-18.0
09/15/1979,UL-Lafayette,20,Tulsa,28, 
09/15/1979,Syracuse,24,West Virginia,14,-14.5
09/15/1979,Texas-Arlington,14,North Texas,19, 
09/15/1979,Tennessee,28,Boston College,16,-12.5
09/15/1979,Tulane,17,Rice,21,-11.0
09/15/1979,Texas A+M,7,Baylor,17,-4.0
09/15/1979,Nevada-Las Vegas,26,Nevada-Reno,21, 
09/15/1979,Utah,7,Washington,41,21.0
09/15/1979,Utah State,14,Nebraska,35,24.0
09/15/1979,Vanderbilt,13,Indiana,44,13.0
09/15/1979,Virginia,27,No Carolina State,31,13.0
09/15/1979,Western Carolina,24,Marshall,0, 
09/15/1979,Weber State,3,Brigham Young,48, 
09/15/1979,Wake Forest,22,Georgia,21,17.0
09/15/1979,Wichita State,6,Oklahoma State,16,19.5
09/15/1979,Western Michigan,7,South Carolina,24, 
09/15/1979,West Texas A+M,0,McNeese State,21, 
09/15/1979,Wyoming,22,Northwestern,27,-10.0
09/22/1979,Appalachian State,35,Western Carolina,27, 
09/22/1979,Army,17,Stanford,13,15.5
09/22/1979,Ball State,35,Kent State,10, 
09/22/1979,Baylor,0,Alabama,45,12.5
09/22/1979,Brown,12,Yale,13,0.0
09/22/1979,Bucknell,14,Rutgers,16, 
09/22/1979,Chattanooga,45,Furman,14, 
09/22/1979,Cincinnati,19,Louisville,22, 
09/22/1979,The Citadel,27,Vanderbilt,14, 
09/22/1979,Central Michigan,24,Bowling Green,0, 
09/22/1979,Connecticut,10,Navy,21, 
09/22/1979,Cornell,52,Pennsylvania,13,1.0
09/22/1979,Colorado State,0,Utah State,24, 
09/22/1979,Drake,13,Colorado,9, 
09/22/1979,Duke,0,South Carolina,35,9.0
09/22/1979,East Carolina,20,Wake Forest,23, 
09/22/1979,Eastern Kentucky,20,East Tennessee St,27, 
09/22/1979,Eastern Michigan,15,Illinois State,24, 
09/22/1979,Fullerton State,3,Boise State,22, 
09/22/1979,Georgia,7,Clemson,12,-1.5
09/22/1979,Georgia Tech,7,Florida,7,10.0
09/22/1979,Harvard,26,Columbia,7,-3.5
09/22/1979,Iowa State,9,Texas,17,18.0
09/22/1979,Illinois,27,Air Force,19,-7.0
09/22/1979,Indiana State,40,New Mexico State,23, 
09/22/1979,Kansas,7,Michigan,28,24.0
09/22/1979,Kentucky,10,Indiana,18,2.5
09/22/1979,Lehigh,3,Colgate,10, 
09/22/1979,Louisiana Tech,7,Lamar,19, 
09/22/1979,Marshall,0,Ohio,35, 
09/22/1979,Memphis,16,Wichita State,10, 
09/22/1979,Miami-Florida,23,Florida State,40,11.0
09/22/1979,Miami-Ohio,21,Michigan State,24,15.5
09/22/1979,Minnesota,14,Southern Cal,48,23.0
09/22/1979,Missouri,33,Mississippi,7,-6.0
09/22/1979,Mississippi State,14,Maryland,35,4.5
09/22/1979,No Carolina State,38,West Virginia,14,-11.5
09/22/1979,Notre Dame,22,Purdue,28,0.0
09/22/1979,Nebraska,24,Iowa,21,-18.0
09/22/1979,UL-Monroe,10,McNeese State,12, 
09/22/1979,Northern Illinois,17,Western Michigan,45, 
09/22/1979,New Mexico,3,Hawaii,20, 
09/22/1979,North Texas,9,S-M-U,20,8.5
09/22/1979,Oklahoma State,7,Arkansas,27,11.0
09/22/1979,Oregon State,16,Kansas State,22,10.0
09/22/1979,Pacific,13,Idaho,17, 
09/22/1979,Pittsburgh,7,North Carolina,17,-2.0
09/22/1979,Princeton,16,Dartmouth,0,8.5
09/22/1979,Rhode Island,6,Holy Cross,35, 
09/22/1979,Rice,3,Louisiana State,47,23.5
09/22/1979,Richmond,7,Wyoming,9, 
09/22/1979,San Diego State,32,Fresno State,23, 
09/22/1979,Southern Illinois,16,Arkansas State,24, 
09/22/1979,San Jose State,10,California,13,13.5
09/22/1979,Southern Miss,9,Auburn,31, 
09/22/1979,Syracuse,54,Northwestern,21,-14.0
09/22/1979,Texas-Arlington,37,Northwestern St(LA),14, 
09/22/1979,Temple,31,Delaware,14, 
09/22/1979,Toledo,0,Arizona State,49,22.5
09/22/1979,Texas Tech,14,Arizona,14,1.5
09/22/1979,Tulane,33,Texas Christian,19,-8.0
09/22/1979,Tulsa,13,Oklahoma,49,24.0
09/22/1979,Texas A+M,27,Penn State,14,7.5
09/22/1979,U.C.L.A.,37,Wisconsin,12,-6.5
09/22/1979,Nevada-Las Vegas,15,UTEP,17, 
09/22/1979,Utah,18,Tennessee,51, 
09/22/1979,Villanova,7,Boston College,34, 
09/22/1979,Virginia Military,0,Virginia,19, 
09/22/1979,Washington,21,Oregon,17,-8.5
09/22/1979,Washington State,29,Ohio State,45,20.5
09/22/1979,William + Mary,14,Virginia Tech,35, 
09/22/1979,West Texas A+M,10,UL-Lafayette,19, 
09/29/1979,Alabama,66,Vanderbilt,3,-34.0
09/29/1979,Appalachian State,23,The Citadel,24, 
09/29/1979,Auburn,17,Tennessee,35,4.0
09/29/1979,Arizona State,45,Oregon State,0,-6.5
09/29/1979,Boston College,14,Stanford,33,7.0
09/29/1979,Bowling Green,15,Western Michigan,3, 
09/29/1979,Colgate,21,Cornell,36,4.5
09/29/1979,Colorado,17,Indiana,16,11.0
09/29/1979,Columbia,7,Lafayette,14, 
09/29/1979,Connecticut,17,Yale,24, 
09/29/1979,Colorado State,20,Wyoming,16, 
09/29/1979,Dartmouth,10,New Hampshire,10, 
09/29/1979,Duke,12,Virginia,30,3.5
09/29/1979,Eastern Illinois,22,Southern Illinois,14, 
09/29/1979,East Tennessee St,28,Furman,24, 
09/29/1979,Florida,10,Mississippi State,24,-2.5
09/29/1979,Fresno State,14,Washington,49, 
09/29/1979,Florida State,17,Virginia Tech,10,-10.5
09/29/1979,Fullerton State,17,Pacific,7, 
09/29/1979,Iowa State,14,Iowa,30,-5.5
09/29/1979,Illinois State,0,North Dakota,20, 
09/29/1979,Indiana State,28,Akron,27, 
09/29/1979,Kent State,13,Ohio,43, 
09/29/1979,Kansas State,19,Air Force,6,-12.5
09/29/1979,Long Beach State,9,Northern Illinois,3, 
09/29/1979,Louisville,31,Drake,21, 
09/29/1979,Louisiana Tech,0,Miami-Florida,6, 
09/29/1979,Marshall,0,Chattanooga,27, 
09/29/1979,Massachusetts,20,Harvard,7, 
09/29/1979,Michigan State,3,Notre Dame,27,3.5
09/29/1979,Maryland,7,Kentucky,14,-6.5
09/29/1979,Miami-Ohio,18,Central Michigan,19, 
09/29/1979,Michigan,14,California,10,-9.5
09/29/1979,Mississippi,8,Southern Miss,38, 
09/29/1979,Navy,13,Illinois,12,-6.0
09/29/1979,North Carolina,41,Army,3,-13.5
09/29/1979,New Mexico,30,New Mexico State,16, 
09/29/1979,North Texas,18,Kansas,37,-3.0
09/29/1979,Northwestern St(LA),20,UL-Monroe,14, 
09/29/1979,Northwestern,8,Minnesota,38,24.0
09/29/1979,Ohio State,17,U.C.L.A.,13,3.0
09/29/1979,Oklahoma,63,Rice,21,-31.0
09/29/1979,Oregon,7,Purdue,13,14.5
09/29/1979,Penn State,17,Nebraska,42,4.5
09/29/1979,Pennsylvania,7,Lehigh,31, 
09/29/1979,Pittsburgh,10,Temple,9,-9.5
09/29/1979,Rhode Island,13,Brown,31, 
09/29/1979,Rutgers,38,Princeton,14,-12.0
09/29/1979,Southern Cal,17,Louisiana State,12,-10.5
09/29/1979,South Carolina,27,Georgia,20,1.5
09/29/1979,S E Louisiana,7,Ball State,17, 
09/29/1979,San Jose State,18,Arizona,38,15.0
09/29/1979,S-M-U,17,Tulane,24,-3.0
09/29/1979,UL-Lafayette,13,Arkansas State,9, 
09/29/1979,Texas-Arlington,21,Texas Christian,14, 
09/29/1979,Texas,21,Missouri,0,-1.5
09/29/1979,Toledo,37,Eastern Michigan,7, 
09/29/1979,Texas Tech,17,Baylor,27,-1.0
09/29/1979,Tulsa,8,Arkansas,33,21.0
09/29/1979,Texas A+M,17,Memphis,7,-10.0
09/29/1979,Nevada-Las Vegas,48,Hawaii,31, 
09/29/1979,UTEP,7,Brigham Young,31, 
09/29/1979,Utah State,47,Utah,21, 
09/29/1979,Villanova,13,Cincinnati,27, 
09/29/1979,Virginia Military,10,East Carolina,45, 
09/29/1979,Washington State,25,Syracuse,52,7.5
09/29/1979,Western Carolina,20,Elon,7, 
09/29/1979,Wake Forest,14,No Carolina State,17,14.0
09/29/1979,Wisconsin,17,San Diego State,24,6.5
09/29/1979,William + Mary,7,Georgia Tech,33, 
09/29/1979,West Texas A+M,10,Houston,49, 
09/29/1979,West Virginia,20,Richmond,18, 
10/05/1979,Hawaii,15,Brigham Young,38, 
10/06/1979,Air Force,9,Navy,13,24.0
10/06/1979,Arkansas State,24,Richmond,3, 
10/06/1979,Arkansas,16,Texas Christian,13,-19.5
10/06/1979,Ball State,13,Indiana State,18, 
10/06/1979,Baylor,10,Houston,13,10.0
10/06/1979,Boston College,7,Pittsburgh,28,17.0
10/06/1979,Boston University,14,Harvard,10, 
10/06/1979,Bucknell,10,Cornell,0, 
10/06/1979,California,14,Oregon,19,1.5
10/06/1979,Chattanooga,24,Appalachian State,21, 
10/06/1979,Cincinnati,14,North Carolina,35,15.0
10/06/1979,Colgate,0,Yale,27,6.5
10/06/1979,Colorado,24,Oklahoma,49,24.0
10/06/1979,Duke,17,Army,17,-6.0
10/06/1979,East Tennessee St,14,Virginia Military,24, 
10/06/1979,Florida,3,Louisiana State,20,8.0
10/06/1979,Fresno State,0,Cal-San Luis Obispo,26, 
10/06/1979,Florida State,27,Louisville,0,-12.0
10/06/1979,Fullerton State,0,San Jose State,23, 
10/06/1979,Furman,17,Wofford,27, 
10/06/1979,Georgia,24,Mississippi,21,3.0
10/06/1979,Georgia Tech,13,Notre Dame,21,17.0
10/06/1979,Holy Cross,13,Dartmouth,7,-2.5
10/06/1979,Illinois State,0,Southern Illinois,7, 
10/06/1979,Indiana,3,Wisconsin,0,-2.0
10/06/1979,Iowa,13,Illinois,7,-1.5
10/06/1979,James Madison,0,William + Mary,33, 
10/06/1979,Kent State,18,Western Michigan,13, 
10/06/1979,Kentucky,6,West Virginia,10,-7.0
10/06/1979,Long Beach State,28,Utah State,51, 
10/06/1979,McNeese State,14,Texas-Arlington,13, 
10/06/1979,Miami-Florida,13,Florida A+M,16, 
10/06/1979,Miami-Ohio,28,Marshall,0, 
10/06/1979,Michigan,21,Michigan State,7,-2.5
10/06/1979,Mississippi State,28,Tennessee,9,7.5
10/06/1979,Northern Colorado,31,Nevada-Las Vegas,35, 
10/06/1979,No Carolina State,31,Auburn,44,3.0
10/06/1979,UL-Monroe,16,Nicholls State,23, 
10/06/1979,New Hampshire,3,Connecticut,3, 
10/06/1979,Northern Illinois,0,Eastern Michigan,0, 
10/06/1979,New Mexico State,0,Nebraska,57, 
10/06/1979,North Texas,10,Southern Miss,30, 
10/06/1979,Northwestern,7,Ohio State,16,40.0
10/06/1979,Ohio,0,Central Michigan,26, 
10/06/1979,Oklahoma State,16,South Carolina,23,8.0
10/06/1979,Oregon State,0,Washington,41,25.0
10/06/1979,Pacific,24,Iowa State,7, 
10/06/1979,Penn State,27,Maryland,7,-3.0
10/06/1979,Pennsylvania,7,Columbia,12,3.0
10/06/1979,Princeton,12,Brown,31,7.5
10/06/1979,Purdue,14,Minnesota,31,-8.5
10/06/1979,Rice,9,Texas,26,35.0
10/06/1979,San Diego State,35,New Mexico,7, 
10/06/1979,UL-Lafayette,0,Louisiana Tech,17, 
10/06/1979,Syracuse,45,Kansas,27,-6.0
10/06/1979,Temple,41,Rutgers,20,-4.5
10/06/1979,Toledo,23,Bowling Green,17, 
10/06/1979,Truman State,6,Drake,41, 
10/06/1979,Tulsa,9,Kansas State,6,9.0
10/06/1979,Texas A+M,20,Texas Tech,21,-2.5
10/06/1979,U.C.L.A.,24,Stanford,27,-3.5
10/06/1979,Utah,21,Colorado State,16, 
10/06/1979,UTEP,3,Wyoming,23, 
10/06/1979,Vanderbilt,14,Tulane,42,21.5
10/06/1979,Virginia,7,Clemson,17,6.5
10/06/1979,Washington State,21,Southern Cal,50,35.0
10/06/1979,Western Carolina,19,The Citadel,21, 
10/06/1979,Wake Forest,19,Virginia Tech,14,3.5
10/06/1979,Wichita State,0,Alabama,38,46.0
10/06/1979,West Texas A+M,12,Lamar,12, 
10/06/1979,Youngstown State,27,Villanova,22, 
10/13/1979,Akron,24,Eastern Michigan,12, 
10/13/1979,Arkansas State,14,Louisiana Tech,7, 
10/13/1979,Alabama,40,Florida,0,-18.0
10/13/1979,Arkansas,20,Texas Tech,6,-3.5
10/13/1979,Army,3,Penn State,24,24.0
10/13/1979,Baylor,24,S-M-U,21,-1.0
10/13/1979,Bowling Green,28,Kent State,17, 
10/13/1979,Brown,24,Pennsylvania,18,-17.0
10/13/1979,Brigham Young,48,Utah State,24, 
10/13/1979,Chattanooga,0,East Tennessee St,35, 
10/13/1979,Cincinnati,0,Pittsburgh,35,17.0
10/13/1979,The Citadel,7,East Carolina,49, 
10/13/1979,Clemson,21,Virginia Tech,0,-3.5
10/13/1979,Colgate,17,Holy Cross,16,8.0
10/13/1979,Columbia,7,Princeton,35,9.0
10/13/1979,Colorado State,17,UTEP,3, 
10/13/1979,Dartmouth,0,Yale,3,8.0
10/13/1979,Delaware,21,Villanova,20, 
10/13/1979,Duke,34,Richmond,7,-6.5
10/13/1979,Eastern Kentucky,33,Fullerton State,7, 
10/13/1979,Georgia Tech,0,Tennessee,31,8.0
10/13/1979,Harvard,14,Cornell,41,6.0
10/13/1979,Houston,17,Texas A+M,14,0.0
10/13/1979,Iowa State,7,Kansas State,3,1.0
10/13/1979,Illinois,14,Purdue,28,18.0
10/13/1979,Illinois State,14,Ball State,42, 
10/13/1979,Indiana,6,Ohio State,47,14.0
10/13/1979,Indiana State,17,West Texas A+M,33, 
10/13/1979,Iowa,58,Northwestern,6,-15.0
10/13/1979,James Madison,9,Virginia,69, 
10/13/1979,Kansas,0,Nebraska,42,29.0
10/13/1979,Long Beach State,17,Drake,14, 
10/13/1979,Louisiana State,14,Georgia,21,-5.5
10/13/1979,Marshall,24,Furman,34, 
10/13/1979,McNeese State,34,Lamar,25, 
10/13/1979,Michigan State,29,Wisconsin,38,-9.5
10/13/1979,Maryland,0,No Carolina State,7,3.5
10/13/1979,Miami-Florida,20,San Diego State,31,1.0
10/13/1979,Minnesota,21,Michigan,31,16.0
10/13/1979,Mississippi,3,Kentucky,14,1.5
10/13/1979,Mississippi State,6,Florida State,17,11.0
10/13/1979,Navy,24,William + Mary,7,-17.5
10/13/1979,Notre Dame,38,Air Force,13,-26.0
10/13/1979,UL-Monroe,21,Memphis,20, 
10/13/1979,Northern Illinois,11,Central Michigan,31, 
10/13/1979,New Mexico,20,Nevada-Las Vegas,28, 
10/13/1979,New Mexico State,7,North Texas,21, 
10/13/1979,Ohio,9,Miami-Ohio,7,21.0
10/13/1979,Oklahoma,7,Texas,16,1.5
10/13/1979,Oklahoma State,14,Missouri,13,13.5
10/13/1979,Oregon,13,Arizona,24,5.0
10/13/1979,Oregon State,0,California,45,17.5
10/13/1979,Pacific,10,UL-Lafayette,7, 
10/13/1979,Rutgers,26,Connecticut,14,-15.5
10/13/1979,Santa Clara,3,Hawaii,52, 
10/13/1979,S E Louisiana,33,Northwestern St(LA),7, 
10/13/1979,San Jose State,35,Fresno State,22, 
10/13/1979,Stanford,21,Southern Cal,21,21.5
10/13/1979,Syracuse,17,Temple,49,3.5
10/13/1979,Texas Christian,17,Rice,7,4.0
10/13/1979,Tulane,20,Southern Miss,19, 
10/13/1979,Tulsa,7,Louisville,24,4.5
10/13/1979,U.C.L.A.,14,Washington State,17,-17.0
10/13/1979,Vanderbilt,35,Auburn,52,34.0
10/13/1979,Virginia Military,27,Appalachian State,22, 
10/13/1979,Washington,7,Arizona State,12,-5.5
10/13/1979,Wake Forest,24,North Carolina,19,11.5
10/13/1979,Wichita State,7,Southern Illinois,31, 
10/13/1979,Western Michigan,0,Toledo,17, 
10/13/1979,Wofford,21,Western Carolina,56, 
10/13/1979,West Virginia,20,Boston College,18,7.0
10/13/1979,Wyoming,14,Utah,24, 
10/19/1979,Lafayette,9,Pennsylvania,7, 
10/20/1979,Air Force,9,Oregon,17,20.5
10/20/1979,Arkansas State,7,McNeese State,10, 
10/20/1979,Appalachian State,17,Furman,31, 
10/20/1979,Auburn,38,Georgia Tech,14,-2.5
10/20/1979,Baylor,55,Army,0,-13.0
10/20/1979,Boston College,8,Miami-Florida,19,10.5
10/20/1979,Brigham Young,54,Wyoming,14,-12.0
10/20/1979,California,27,U.C.L.A.,28,4.5
10/20/1979,Cincinnati,14,Temple,35, 
10/20/1979,The Citadel,37,Virginia Military,6, 
10/20/1979,Clemson,28,Duke,10,-10.0
10/20/1979,Central Michigan,31,Ball State,30, 
10/20/1979,Colgate,17,Princeton,6,4.5
10/20/1979,Connecticut,19,Maine,7, 
10/20/1979,Cornell,7,Brown,28,6.0
10/20/1979,Dartmouth,10,Harvard,7,1.0
10/20/1979,Drake,17,Wichita State,24, 
10/20/1979,Fresno State,14,Long Beach State,24, 
10/20/1979,Fullerton State,17,UL-Monroe,28, 
10/20/1979,Georgia,31,Vanderbilt,10,-19.0
10/20/1979,Grand Valley State,0,Western Michigan,37, 
10/20/1979,Holy Cross,14,Villanova,29, 
10/20/1979,Kansas,24,Iowa State,7,9.0
10/20/1979,Kent State,10,Eastern Michigan,14, 
10/20/1979,Kentucky,19,Louisiana State,23,16.0
10/20/1979,Lenoir-Rhyne,6,Western Carolina,42, 
10/20/1979,Louisville,34,Indiana State,10, 
10/20/1979,Marshall,0,Mississippi State,48, 
10/20/1979,Maryland,17,Wake Forest,25,1.5
10/20/1979,Memphis,0,Southern Miss,22, 
10/20/1979,Miami-Ohio,21,Bowling Green,3, 
10/20/1979,Michigan,27,Illinois,7,-16.0
10/20/1979,Minnesota,24,Iowa,7,2.5
10/20/1979,Mississippi,14,South Carolina,21,12.0
10/20/1979,Missouri,13,Colorado,7,-7.5
10/20/1979,Middle Tennessee,15,Chattanooga,59, 
10/20/1979,North Carolina,35,No Carolina State,21,-1.0
10/20/1979,Nebraska,36,Oklahoma State,0,-14.5
10/20/1979,Northern Illinois,33,Illinois State,7, 
10/20/1979,Northwestern St(LA),25,Louisiana Tech,21, 
10/20/1979,Northwestern,0,Indiana,30,22.5
10/20/1979,Ohio,13,Toledo,21, 
10/20/1979,Oklahoma,38,Kansas State,6,-21.0
10/20/1979,Penn State,35,Syracuse,7,-8.5
10/20/1979,Pittsburgh,26,Washington,14,5.5
10/20/1979,Purdue,14,Michigan State,7,-2.5
10/20/1979,Prairie View,0,Hawaii,65, 
10/20/1979,Rice,7,Texas Tech,30,21.0
10/20/1979,Richmond,0,Virginia Tech,34,17.0
10/20/1979,Rutgers,24,William + Mary,0,-6.5
10/20/1979,Southern Cal,42,Notre Dame,23,-6.0
10/20/1979,San Diego State,3,Colorado State,37,-8.5
10/20/1979,S E Louisiana,3,East Tennessee St,31, 
10/20/1979,San Jose State,24,Oregon State,14,-3.5
10/20/1979,S-M-U,10,Houston,37,11.5
10/20/1979,Stanford,30,Arizona,10,5.5
10/20/1979,UL-Lafayette,17,Lamar,21, 
10/20/1979,Texas-Arlington,42,New Mexico State,14, 
10/20/1979,Texas Christian,24,Tulsa,17,5.5
10/20/1979,Tennessee,17,Alabama,27,19.5
10/20/1979,Texas,14,Arkansas,17,-4.5
10/20/1979,Tulane,17,West Virginia,27,-7.0
10/20/1979,Utah,41,Nevada-Las Vegas,43, 
10/20/1979,UTEP,0,New Mexico,20, 
10/20/1979,Utah State,15,Pacific,14, 
10/20/1979,Virginia,10,Navy,17,2.5
10/20/1979,Washington State,17,Arizona State,28,19.0
10/20/1979,Wisconsin,0,Ohio State,59,20.0
10/20/1979,West Texas A+M,14,North Texas,28, 
10/20/1979,Yale,37,Columbia,7,-13.5
10/27/1979,Air Force,6,Colorado State,20,8.0
10/27/1979,Appalachian State,24,East Tennessee St,10, 
10/27/1979,Auburn,38,Wake Forest,42,-3.0
10/27/1979,Boston College,29,Army,16,-2.5
10/27/1979,Bowling Green,23,Ball State,38, 
10/27/1979,Brown,7,Holy Cross,14,-2.5
10/27/1979,Central Michigan,44,Kent State,21, 
10/27/1979,Colgate,24,Columbia,14,-13.5
10/27/1979,Colorado,10,Nebraska,38,25.0
10/27/1979,Cornell,21,Dartmouth,10,-2.0
10/27/1979,Cal Poly-Pomona,9,UL-Lafayette,31, 
10/27/1979,East Carolina,24,North Carolina,24, 
10/27/1979,Fresno State,33,Pacific,10, 
10/27/1979,Florida State,24,Louisiana State,19,1.5
10/27/1979,Furman,20,Virginia Military,21, 
10/27/1979,Georgia Tech,7,Tulane,12,4.5
10/27/1979,Hawaii,27,UTEP,12, 
10/27/1979,Houston,13,Arkansas,10,3.0
10/27/1979,Iowa State,9,Oklahoma,38,24.5
10/27/1979,Illinois,17,Minnesota,17,14.0
10/27/1979,Illinois State,21,Indiana State,23, 
10/27/1979,Indiana,21,Michigan,27,21.0
10/27/1979,Iowa,24,Wisconsin,13,-2.0
10/27/1979,Kansas State,19,Missouri,3,20.5
10/27/1979,Kentucky,6,Georgia,20,7.5
10/27/1979,Lamar,20,Arkansas State,10, 
10/27/1979,Long Beach State,42,San Jose State,53, 
10/27/1979,Massachusetts,0,Connecticut,24, 
10/27/1979,McNeese State,24,Chattanooga,17, 
10/27/1979,Michigan State,0,Ohio State,42,13.5
10/27/1979,Maryland,27,Duke,0,-6.0
10/27/1979,Miami-Florida,15,Syracuse,25,4.0
10/27/1979,Navy,7,Pittsburgh,24,13.0
10/27/1979,No Carolina State,16,Clemson,13,6.0
