Date,Visitor,Visitor Score,Home Team,Home Score,Line
09/19/1981,Vanderbilt,9,Mississippi State,29,21.0
09/19/1981,Virginia Military,14,Army,7,13.0
09/19/1981,Washington State,14,Colorado,10,4.0
09/19/1981,Western Carolina,3,The Citadel,12, 
09/19/1981,Weber State,18,Utah State,31, 
09/19/1981,Wake Forest,24,Auburn,21,10.0
09/19/1981,Wichita State,21,Arizona State,33, 
09/19/1981,Western Illinois,6,Drake,21, 
09/19/1981,William + Mary,3,Virginia Tech,47, 
09/19/1981,West Texas A+M,21,Nevada-Las Vegas,17, 
09/19/1981,West Virginia,17,Maryland,13,5.0
09/19/1981,Wyoming,17,Air Force,10, 
09/26/1981,Air Force,10,New Mexico,27, 
09/26/1981,Arkansas State,26,Central Michigan,23, 
09/26/1981,Alabama,28,Vanderbilt,7,-24.0
09/26/1981,Appalachian State,20,The Citadel,34, 
09/26/1981,Arkansas,27,Mississippi,13,-3.0
09/26/1981,Auburn,7,Tennessee,10,3.0
09/26/1981,Arizona State,21,Washington State,24,-7.0
09/26/1981,Ball State,27,Ohio,30, 
09/26/1981,Boston College,14,North Carolina,56,16.0
09/26/1981,Bowling Green,7,Michigan State,10,6.0
09/26/1981,Brown,17,Army,23,10.0
09/26/1981,Brigham Young,41,Colorado,20,-10.0
09/26/1981,Colgate,34,Cornell,10,-7.0
09/26/1981,Connecticut,18,Yale,27, 
09/26/1981,Colorado State,3,West Virginia,49, 
09/26/1981,Dartmouth,8,Massachusetts,10, 
09/26/1981,Delaware,61,Princeton,8, 
09/26/1981,Drake,18,Kansas State,17, 
09/26/1981,Duke,29,Virginia,24,-1.0
09/26/1981,East Tennessee St,14,Marshall,0, 
09/26/1981,Florida,7,Mississippi State,28,2.0
09/26/1981,Fullerton State,16,Arizona,37, 
09/26/1981,Furman,31,Western Carolina,27, 
09/26/1981,Holy Cross,33,Harvard,19,1.0
09/26/1981,Idaho,6,Hawaii,21, 
09/26/1981,Illinois State,7,Northern Illinois,40, 
09/26/1981,Indiana,7,Syracuse,21,4.0
09/26/1981,Jacksonville St,3,Chattanooga,10, 
09/26/1981,Kent State,19,Iowa State,28, 
09/26/1981,Kentucky,16,Kansas,21,4.0
09/26/1981,Lafayette,28,Columbia,13, 
09/26/1981,Long Beach State,31,Nevada-Las Vegas,32, 
09/26/1981,Louisville,3,Missouri,34, 
09/26/1981,Louisiana Tech,7,Texas A+M,43, 
09/26/1981,Maryland,34,No Carolina State,9,5.0
09/26/1981,Memphis,28,Georgia Tech,15,9.0
09/26/1981,Miami-Florida,7,Texas,14,7.5
09/26/1981,Miami-Ohio,18,Eastern Michigan,12, 
09/26/1981,Navy,16,Michigan,21,20.0
09/26/1981,Notre Dame,14,Purdue,15,-7.0
09/26/1981,North Texas,11,UL-Lafayette,34, 
09/26/1981,Ohio State,24,Stanford,19,-4.0
09/26/1981,Oklahoma,24,Southern Cal,28,5.0
09/26/1981,Oregon State,12,Minnesota,42,10.0
09/26/1981,Penn State,30,Nebraska,24,4.0
09/26/1981,Pennsylvania,0,Lehigh,58, 
09/26/1981,Rice,14,Louisiana State,28,15.0
09/26/1981,Rutgers,0,Cincinnati,10, 
09/26/1981,South Carolina,0,Georgia,24,9.0
09/26/1981,San Diego State,23,Oklahoma State,16,7.0
09/26/1981,Southern Illinois,36,Tulsa,34, 
09/26/1981,San Jose State,27,California,24, 
09/26/1981,Southern Miss,17,Richmond,10, 
09/26/1981,S-M-U,20,Texas Christian,9,-10.0
09/26/1981,Texas State,24,Lamar,7, 
09/26/1981,Texas-Arlington,31,West Texas A+M,35, 
09/26/1981,Toledo,24,East Carolina,28, 
09/26/1981,Texas Tech,15,Baylor,28,10.0
09/26/1981,U.C.L.A.,7,Iowa,20,-10.0
09/26/1981,Utah,42,Northwestern,0,-4.5
09/26/1981,Utah State,7,Houston,35, 
09/26/1981,Washington,17,Oregon,3,2.0
09/26/1981,Wake Forest,14,Virginia Tech,30,8.0
09/26/1981,Wichita State,14,Indiana State,14, 
09/26/1981,Western Michigan,10,Wisconsin,21,17.0
10/02/1981,UTEP,10,Utah,38, 
10/02/1981,Utah State,26,Brigham Young,32, 
10/03/1981,Arkansas State,16,Kansas,17, 
10/03/1981,Appalachian State,14,Wake Forest,15, 
10/03/1981,Arkansas,24,Texas Christian,28,-10.0
10/03/1981,Army,27,Harvard,13,-4.0
10/03/1981,Auburn,3,Nebraska,17,19.0
10/03/1981,Stephen F Austin,13,Lamar,10, 
10/03/1981,Arizona State,26,Washington,7,2.0
10/03/1981,Baylor,3,Houston,24,2.0
10/03/1981,Boston University,14,Colgate,21, 
10/03/1981,Chattanooga,31,Furman,28, 
10/03/1981,The Citadel,13,East Tennessee St,17, 
10/03/1981,Clemson,21,Kentucky,3,-6.5
10/03/1981,Colorado,7,U.C.L.A.,27,22.0
10/03/1981,Cornell,17,Rutgers,31,23.0
10/03/1981,Colorado State,14,Air Force,28, 
10/03/1981,Cal-San Luis Obispo,10,Fullerton State,34, 
10/03/1981,East Carolina,14,Duke,24, 
10/03/1981,Eastern Michigan,14,Central Michigan,63, 
10/03/1981,Florida,24,Louisiana State,10,-2.0
10/03/1981,Florida State,36,Ohio State,27,7.0
10/03/1981,Holy Cross,28,Dartmouth,0,-1.0
10/03/1981,Iowa State,7,Oklahoma,7,17.0
10/03/1981,Illinois State,3,Southern Illinois,14, 
10/03/1981,Iowa,64,Northwestern,0,-20.0
10/03/1981,James Madison,7,Richmond,24, 
10/03/1981,Kent State,13,Miami-Ohio,20, 
10/03/1981,Kansas State,21,Tulsa,35,8.0
10/03/1981,Long Beach State,7,Drake,18, 
10/03/1981,Marshall,0,Louisville,36, 
10/03/1981,Michigan State,7,Notre Dame,20,19.0
10/03/1981,Memphis,13,Virginia Tech,17,7.0
10/03/1981,Michigan,38,Indiana,17,-18.0
10/03/1981,Minnesota,29,Illinois,38,1.0
10/03/1981,Mississippi,7,Alabama,38,15.0
10/03/1981,Missouri,14,Mississippi State,3,7.0
10/03/1981,Middle Tennessee,23,Western Carolina,10, 
10/03/1981,Navy,19,Yale,23,-10.0
10/03/1981,North Carolina,28,Georgia Tech,7,-14.0
10/03/1981,UL-Monroe,35,Louisiana Tech,0, 
10/03/1981,Northern Illinois,0,Ball State,23, 
10/03/1981,Ohio,14,Toledo,21, 
10/03/1981,Oklahoma State,9,North Texas,0,-3.0
10/03/1981,Pacific,0,Washington State,31, 
10/03/1981,Pennsylvania,9,Columbia,20,-2.5
10/03/1981,Pittsburgh,42,South Carolina,28,-8.0
10/03/1981,Princeton,20,Brown,17,9.0
10/03/1981,Purdue,14,Wisconsin,20,-1.0
10/03/1981,Southern Cal,56,Oregon State,22,-24.0
10/03/1981,San Diego State,17,New Mexico,15, 
10/03/1981,San Jose State,65,Fresno State,33, 
10/03/1981,Stanford,13,Arizona,17,0.0
10/03/1981,Syracuse,17,Maryland,17,7.0
10/03/1981,Texas-Arlington,9,Southern Miss,52, 
10/03/1981,Temple,0,Penn State,30,21.0
10/03/1981,Tulane,16,Rice,20,-3.0
10/03/1981,Texas A+M,24,Texas Tech,23,-3.0
10/03/1981,Nevada-Las Vegas,21,Wyoming,45, 
10/03/1981,Vanderbilt,16,Miami-Florida,48,18.0
10/03/1981,Virginia,24,No Carolina State,30,9.0
10/03/1981,Wichita State,24,New Mexico State,20, 
10/03/1981,Western Michigan,21,Bowling Green,7, 
10/03/1981,William + Mary,14,Virginia Military,31, 
10/03/1981,West Texas A+M,31,McNeese State,24, 
10/03/1981,West Virginia,38,Boston College,10,-3.0
10/10/1981,Air Force,13,Navy,30,16.0
10/10/1981,Appalachian State,18,Furman,22, 
10/10/1981,Arizona,13,Southern Cal,10,21.0
10/10/1981,Arkansas,26,Texas Tech,14,-6.5
10/10/1981,Ball State,7,Indiana State,31, 
10/10/1981,Baylor,20,S-M-U,37,8.5
10/10/1981,Boston College,7,Penn State,38,24.5
10/10/1981,Brown,26,Pennsylvania,24,-7.0
10/10/1981,Cincinnati,19,Ohio,9, 
10/10/1981,The Citadel,0,Virginia Military,14, 
10/10/1981,Central Michigan,15,Western Michigan,13, 
10/10/1981,Colgate,0,Temple,31, 
10/10/1981,Colorado,0,Nebraska,59,23.0
10/10/1981,Columbia,14,Princeton,21,11.0
10/10/1981,Drake,24,Wichita State,23, 
10/10/1981,East Carolina,17,Richmond,13, 
10/10/1981,Eastern Illinois,3,Illinois State,25, 
10/10/1981,Fresno State,10,Fullerton State,13, 
10/10/1981,Florida State,19,Notre Dame,13,6.0
10/10/1981,Georgia,37,Mississippi,7,-9.0
10/10/1981,Georgia Tech,7,Tennessee,10,4.5
10/10/1981,Harvard,27,Cornell,10,-2.5
10/10/1981,Hawaii,14,Wyoming,9, 
10/10/1981,Houston,6,Texas A+M,7,-3.5
10/10/1981,Iowa State,31,San Diego State,52,-7.0
10/10/1981,Illinois,20,Purdue,44,6.0
10/10/1981,Indiana,28,Iowa,42,13.5
10/10/1981,Kansas State,13,Missouri,58,19.0
10/10/1981,Lamar,17,UL-Monroe,13, 
10/10/1981,Louisville,14,Memphis,7, 
10/10/1981,Louisiana State,7,Auburn,19,2.5
10/10/1981,Marshall,0,Chattanooga,20, 
10/10/1981,McNeese State,42,Northwestern St(LA),21, 
10/10/1981,Maryland,10,Florida,15,9.0
10/10/1981,Miami-Ohio,7,Bowling Green,7, 
10/10/1981,Michigan,38,Michigan State,20,-18.0
10/10/1981,Mississippi State,37,Colorado State,27, 
10/10/1981,Northern Illinois,10,Kent State,31, 
10/10/1981,New Mexico State,16,North Texas,38, 
10/10/1981,Northwestern,23,Minnesota,35,29.0
10/10/1981,Ohio State,21,Wisconsin,24,-6.0
10/10/1981,Oklahoma,14,Texas,34,-3.0
10/10/1981,Oklahoma State,20,Kansas,7,3.0
10/10/1981,Oregon,0,Arizona State,24,10.0
10/10/1981,Pittsburgh,17,West Virginia,0,-7.0
10/10/1981,Rutgers,17,Army,0,-7.0
10/10/1981,South Carolina,28,Kentucky,14,3.0
10/10/1981,Southern Illinois,29,West Texas A+M,22, 
10/10/1981,Southern Miss,13,Alabama,13,17.0
10/10/1981,UL-Lafayette,3,Arkansas State,14, 
10/10/1981,Texas-Arlington,31,Louisiana Tech,14, 
10/10/1981,Texas Christian,28,Rice,41,-3.0
10/10/1981,Toledo,42,Eastern Michigan,7, 
10/10/1981,U.C.L.A.,23,Stanford,26,-6.5
10/10/1981,Nevada-Las Vegas,45,Brigham Young,41, 
10/10/1981,UTEP,3,New Mexico,26, 
10/10/1981,Utah State,17,Pacific,14, 
10/10/1981,Vanderbilt,10,Tulane,14,8.0
10/10/1981,Virginia,0,Clemson,27,18.0
10/10/1981,Virginia Tech,7,Duke,14,-3.0
10/10/1981,Washington,27,California,26,-4.0
10/10/1981,Washington State,23,Oregon State,0,-9.0
10/10/1981,Western Carolina,37,Wofford,30, 
10/10/1981,Wake Forest,10,North Carolina,48,20.5
10/10/1981,William + Mary,12,Dartmouth,7, 
10/10/1981,Yale,29,Holy Cross,28,-1.0
10/17/1981,Arizona,18,Oregon,14,1.0
10/17/1981,Auburn,31,Georgia Tech,7,-3.0
10/17/1981,Bowling Green,17,Northern Illinois,10, 
10/17/1981,Brigham Young,27,San Diego State,7, 
10/17/1981,California,17,Arizona State,45,15.5
10/17/1981,Chattanooga,3,Arkansas State,2, 
10/17/1981,Clemson,38,Duke,10,-9.5
10/17/1981,Central Michigan,3,Toledo,17, 
10/17/1981,Cornell,14,Brown,9,8.0
10/17/1981,Dartmouth,24,Harvard,10,7.0
10/17/1981,Davidson,3,The Citadel,23, 
10/17/1981,Eastern Michigan,7,Ohio,29, 
10/17/1981,East Tennessee St,34,Western Carolina,23, 
10/17/1981,Florida State,14,Pittsburgh,42,7.0
10/17/1981,Fullerton State,23,San Jose State,45, 
10/17/1981,Furman,30,James Madison,14, 
10/17/1981,Georgia,53,Vanderbilt,21,-21.0
10/17/1981,Holy Cross,24,Connecticut,44, 
10/17/1981,Illinois,27,Ohio State,34,13.0
10/17/1981,Iowa,9,Michigan,7,12.5
10/17/1981,Kansas,7,Oklahoma,45,21.0
10/17/1981,Kent State,17,Ball State,7, 
10/17/1981,Kentucky,10,Louisiana State,24,3.0
10/17/1981,Lafayette,0,Colgate,30, 
10/17/1981,Louisiana Tech,16,Lamar,7, 
10/17/1981,Marshall,7,William + Mary,38, 
10/17/1981,Maryland,45,Wake Forest,33,-7.0
10/17/1981,Miami-Florida,10,Mississippi State,14,-1.0
10/17/1981,Minnesota,16,Indiana,17,-1.0
10/17/1981,Mississippi,3,Florida,49,14.0
10/17/1981,Missouri,13,Iowa State,34,-3.0
10/17/1981,Navy,25,Boston College,10,-5.0
10/17/1981,North Carolina,21,No Carolina State,10,-13.5
10/17/1981,Nebraska,49,Kansas State,3,-26.0
10/17/1981,UL-Monroe,25,McNeese State,41, 
10/17/1981,New Mexico,13,Hawaii,23, 
10/17/1981,New Mexico State,20,Illinois State,10, 
10/17/1981,Oklahoma State,10,Colorado,11,-7.0
10/17/1981,Oregon State,17,Washington,56,19.0
10/17/1981,Pacific,17,Long Beach State,10, 
10/17/1981,Penn State,41,Syracuse,16,-17.0
10/17/1981,Princeton,0,Army,34,14.0
10/17/1981,Purdue,35,Northwestern,0,-30.0
10/17/1981,Rice,30,Texas Tech,23,4.0
10/17/1981,Richmond,18,Cincinnati,27, 
10/17/1981,Southern Illinois,24,Fresno State,18, 
10/17/1981,Southern Miss,10,Memphis,0, 
10/17/1981,S-M-U,38,Houston,22,-1.0
10/17/1981,Stanford,17,Southern Cal,25,14.0
10/17/1981,UL-Lafayette,31,East Carolina,35, 
10/17/1981,Temple,24,Rutgers,12, 
10/17/1981,Tennessee,19,Alabama,38,17.0
10/17/1981,Texas,11,Arkansas,42,-6.0
10/17/1981,Tennessee State,42,Louisville,30, 
10/17/1981,Tulane,31,Air Force,13,-6.0
10/17/1981,Tulsa,20,Indiana State,19, 
10/17/1981,Texas A+M,17,Baylor,19,3.0
10/17/1981,U.C.L.A.,17,Washington State,17,-7.0
10/17/1981,Utah,24,Colorado State,13, 
10/17/1981,UTEP,12,Wyoming,63, 
10/17/1981,Utah State,13,Texas Christian,13, 
10/17/1981,Virginia,3,South Carolina,21,12.0
10/17/1981,Virginia Military,14,Appalachian State,14, 
10/17/1981,Virginia Tech,6,West Virginia,27,6.5
10/17/1981,Wisconsin,14,Michigan State,33,-5.0
10/17/1981,Western Michigan,19,Miami-Ohio,20, 
10/17/1981,West Texas A+M,23,Wichita State,17, 
10/17/1981,Yale,48,Columbia,17,-22.0
10/24/1981,Air Force,20,Oregon,10,17.0
10/24/1981,Arkansas State,7,McNeese State,21, 
10/24/1981,Appalachian State,12,Virginia Tech,34, 
10/24/1981,Arizona State,62,Stanford,36,-4.5
10/24/1981,Ball State,3,Western Michigan,14, 
10/24/1981,Boston College,41,Army,6,-2.0
10/24/1981,Brown,24,Holy Cross,34,14.0
10/24/1981,Brigham Young,20,Wyoming,33, 
10/24/1981,California,6,U.C.L.A.,34,15.5
10/24/1981,Chattanooga,10,Western Carolina,24, 
10/24/1981,Colgate,41,Columbia,3,-26.0
10/24/1981,Colorado,10,Iowa State,17,19.0
10/24/1981,Cornell,7,Dartmouth,42,8.0
10/24/1981,Colorado State,29,UTEP,35, 
10/24/1981,Duke,21,Maryland,24,9.0
10/24/1981,East Tennessee St,34,Wofford,8, 
10/24/1981,Fresno State,30,Pacific,27, 
10/24/1981,Florida State,38,Louisiana State,14,-6.5
10/24/1981,Fullerton State,9,Long Beach State,10, 
10/24/1981,Georgia Tech,10,Tulane,27,4.0
10/24/1981,Hawaii,28,San Diego State,10, 
10/24/1981,Houston,20,Arkansas,17,4.0
10/24/1981,Illinois State,14,Indiana State,34, 
10/24/1981,Indiana,10,Ohio State,29,17.0
10/24/1981,Kent State,3,Central Michigan,24, 
10/24/1981,Kansas State,14,Kansas,17,12.0
10/24/1981,Kentucky,0,Georgia,21,21.0
10/24/1981,Liberty,14,Furman,38, 
10/24/1981,Louisville,11,Oklahoma State,19, 
10/24/1981,Louisiana Tech,37,Northwestern St(LA),33, 
10/24/1981,Michigan State,26,Purdue,27,12.0
10/24/1981,Miami-Florida,31,East Carolina,6, 
10/24/1981,Minnesota,12,Iowa,10,12.0
10/24/1981,Mississippi State,21,Auburn,17,-3.0
10/24/1981,No Carolina State,7,Clemson,17,15.0
10/24/1981,Nebraska,6,Missouri,0,-7.0
10/24/1981,UL-Monroe,47,S E Louisiana,50, 
10/24/1981,Newberry,14,The Citadel,55, 
10/24/1981,Northern Illinois,30,Eastern Michigan,7, 
10/24/1981,New Mexico,17,New Mexico State,13, 
10/24/1981,Northwestern,0,Michigan,38,42.0
10/24/1981,Ohio,14,Miami-Ohio,40, 
10/24/1981,Oregon State,3,Oklahoma,42,35.0
10/24/1981,Pennsylvania,3,Yale,24,29.0
10/24/1981,Princeton,17,Harvard,17,9.5
10/24/1981,Rutgers,7,Alabama,31, 
10/24/1981,Southern Cal,14,Notre Dame,7,-4.0
10/24/1981,South Carolina,31,North Carolina,13,14.5
10/24/1981,San Jose State,27,Utah State,24, 
10/24/1981,UL-Lafayette,0,Southern Illinois,41, 
10/24/1981,Syracuse,10,Pittsburgh,23,25.0
10/24/1981,Texas-Arlington,7,North Texas,6, 
10/24/1981,Texas Christian,21,Baylor,34,8.0
10/24/1981,Temple,24,Cincinnati,13, 
10/24/1981,Tennessee,28,Memphis,9, 
10/24/1981,Texas,9,S-M-U,7,-1.0
10/24/1981,Toledo,0,Bowling Green,38, 
10/24/1981,Texas A+M,51,Rice,26,-4.5
10/24/1981,Utah,69,Nevada-Las Vegas,28, 
10/24/1981,Vanderbilt,27,Mississippi,23,7.0
10/24/1981,Virginia Military,20,Marshall,16, 
10/24/1981,Washington,14,Texas Tech,7,-9.0
10/24/1981,Washington State,34,Arizona,19,4.0
10/24/1981,Wake Forest,24,Virginia,21,2.0
10/24/1981,Wichita State,21,Tulsa,52, 
10/24/1981,Wisconsin,21,Illinois,23,0.0
10/24/1981,William + Mary,0,Navy,27, 
10/24/1981,West Texas A+M,13,Drake,21, 
10/24/1981,West Virginia,7,Penn State,30,17.0
10/31/1981,Arkansas State,10,Texas-Arlington,7, 
10/31/1981,Arkansas,41,Rice,7,-13.0
10/31/1981,Army,3,Air Force,7,5.0
10/31/1981,Bucknell,15,Cornell,22, 
10/31/1981,Chattanooga,17,East Tennessee St,0, 
10/31/1981,Central Michigan,38,Ohio,21, 
10/31/1981,Colgate,24,Syracuse,47,9.0
10/31/1981,Colorado,0,Oklahoma,49,26.0
10/31/1981,Columbia,7,Holy Cross,14,26.0
10/31/1981,Colorado State,21,Wyoming,55, 
10/31/1981,Dartmouth,3,Yale,24,15.0
10/31/1981,Drake,6,Tulsa,59, 
10/31/1981,Duke,38,Georgia Tech,24,-3.0
10/31/1981,East Carolina,3,West Virginia,20, 
10/31/1981,Eastern Michigan,13,Ball State,35, 
10/31/1981,Florida,12,Auburn,14,-3.5
10/31/1981,Fresno State,0,Utah State,20, 
10/31/1981,Fullerton State,16,Pacific,17, 
10/31/1981,Harvard,41,Brown,7,1.5
10/31/1981,Houston,20,Texas Christian,16,-9.0
10/31/1981,Iowa State,7,Kansas State,10,-20.0
10/31/1981,Illinois State,7,Wichita State,38, 
10/31/1981,Indiana,3,Michigan State,26,6.5
10/31/1981,Iowa,7,Illinois,24,-5.0
