Date,Visitor,Visitor Score,Home Team,Home Score,Line
10/11/1997,Southern Cal,7,Arizona State,35,2.0
10/11/1997,Akron,17,Marshall,52, 
10/11/1997,Arkansas State,9,Memphis,38, 
10/11/1997,UC-Davis,14,Idaho,44, 
10/11/1997,Florida,21,Louisiana State,28,-14.0
10/11/1997,Miami-Ohio,62,Kent State,26, 
10/11/1997,Nebraska,49,Baylor,21,-36.0
10/11/1997,UL-Monroe,10,Mississippi State,24,19.0
10/11/1997,Purdue,59,Minnesota,43,-4.0
10/11/1997,U-A-B,29,Cincinnati,33, 
10/11/1997,New Mexico State,10,Boise State,52, 
10/11/1997,Kansas,7,Texas Tech,17,9.0
10/11/1997,North Alabama,48,UL-Lafayette,40, 
10/11/1997,New Mexico,36,San Diego State,21,3.0
10/11/1997,Stanford,22,Arizona,28,-3.5
10/11/1997,Fresno State,16,Hawaii,28,-6.0
10/18/1997,Iowa,24,Michigan,28,7.5
10/18/1997,Miami-Florida,45,Boston College,44,-4.5
10/18/1997,North Carolina,20,No Carolina State,7,-11.5
10/18/1997,Rutgers,35,Army,37,15.5
10/18/1997,Temple,7,Syracuse,60,28.0
10/18/1997,Duke,10,Virginia,13,16.0
10/18/1997,Wisconsin,20,Purdue,45,2.5
10/18/1997,Kent State,27,Western Michigan,50, 
10/18/1997,Maryland,17,Wake Forest,35,8.5
10/18/1997,Minnesota,15,Penn State,16,34.0
10/18/1997,Virginia Military,7,Navy,42, 
10/18/1997,Indiana,0,Ohio State,31,33.0
10/18/1997,Kansas,6,Colorado,42,14.5
10/18/1997,Texas Tech,0,Nebraska,29,37.0
10/18/1997,Bowling Green,0,Ohio,24, 
10/18/1997,Central Michigan,34,Ball State,37, 
10/18/1997,Georgia,34,Vanderbilt,13,-10.0
10/18/1997,Hawaii,3,Brigham Young,17,26.0
10/18/1997,Marshall,21,Miami-Ohio,45, 
10/18/1997,Northern Illinois,14,Toledo,41, 
10/18/1997,Texas,29,Missouri,37,-4.0
10/18/1997,Fresno State,20,Air Force,17,12.0
10/18/1997,Texas A+M,17,Kansas State,36,-1.5
10/18/1997,Baylor,23,Oklahoma,24,15.0
10/18/1997,Colorado State,14,Wyoming,7,3.0
10/18/1997,Arizona State,31,Stanford,14,1.5
10/18/1997,Florida,24,Auburn,10,-11.0
10/18/1997,Georgia Tech,0,Florida State,38,23.0
10/18/1997,Michigan State,17,Northwestern,19,-13.0
10/18/1997,Oregon State,10,U.C.L.A.,34,22.0
10/18/1997,Southern Cal,20,Notre Dame,17,6.5
10/18/1997,Washington,58,Arizona,28,-12.0
10/18/1997,California,37,Washington State,63,17.0
10/18/1997,Utah,13,Oregon,31,7.5
10/18/1997,Arkansas State,14,Louisiana Tech,42, 
10/18/1997,Idaho,23,Nevada-Reno,42, 
10/18/1997,Akron,0,Eastern Michigan,45, 
10/18/1997,UL-Monroe,14,Kentucky,49,25.0
10/18/1997,South Carolina,39,Arkansas,13,-1.5
10/18/1997,Tennessee,38,Alabama,21,-8.5
10/18/1997,Boise State,17,North Texas,14, 
10/18/1997,Cincinnati,38,Houston,41,-7.0
10/18/1997,East Carolina,16,Tulane,33,8.0
10/18/1997,Mississippi,36,Louisiana State,21,16.0
10/18/1997,Tulsa,33,Texas Christian,22,7.5
10/18/1997,New Mexico State,7,Utah State,38, 
10/18/1997,Rice,35,New Mexico,23,1.5
10/18/1997,San Jose State,10,UTEP,7,1.5
10/18/1997,Nevada-Las Vegas,17,San Diego State,20,7.0
10/25/1997,Pittsburgh,55,Rutgers,48,-15.0
10/25/1997,Wake Forest,38,Duke,24,-3.0
10/25/1997,Michigan,23,Michigan State,7,-2.5
10/25/1997,Clemson,20,Maryland,9,-13.0
10/25/1997,Colgate,27,Army,35, 
10/25/1997,Toledo,35,Bowling Green,20, 
10/25/1997,Kentucky,13,Georgia,23,8.5
10/25/1997,Alabama,29,Mississippi,20,-1.5
10/25/1997,Baylor,17,Iowa State,24,-6.0
10/25/1997,Cincinnati,34,Miami-Ohio,31, 
10/25/1997,Nebraska,35,Kansas,0,-33.0
10/25/1997,Purdue,48,Illinois,3,-12.5
10/25/1997,Texas Christian,10,Brigham Young,31,18.0
10/25/1997,Indiana,0,Iowa,62,28.0
10/25/1997,Texas A+M,13,Texas Tech,16,-6.0
10/25/1997,Boston College,20,Notre Dame,52,14.5
10/25/1997,U-C-F,28,Mississippi State,35, 
10/25/1997,Kansas State,26,Oklahoma,7,-6.0
10/25/1997,Houston,36,Louisville,22,2.0
10/25/1997,Missouri,51,Oklahoma State,50,10.0
10/25/1997,New Mexico,10,Utah,15,1.0
10/25/1997,Wyoming,17,S-M-U,22,-7.0
10/25/1997,Louisiana Tech,31,Boise State,27, 
10/25/1997,California,17,U.C.L.A.,35,23.5
10/25/1997,Colorado,47,Texas,30,-3.5
10/25/1997,Memphis,10,East Carolina,32,2.5
10/25/1997,Northwestern,6,Ohio State,49,21.0
10/25/1997,Ohio,21,Akron,17, 
10/25/1997,Virginia Tech,17,West Virginia,30,2.0
10/25/1997,Temple,15,Miami-Florida,47,19.0
10/25/1997,Washington,45,Oregon State,17,-21.5
10/25/1997,Ball State,21,Northern Illinois,14, 
10/25/1997,North Texas,10,Nevada-Reno,65, 
10/25/1997,UL-Monroe,28,UL-Lafayette,21, 
10/25/1997,Tulane,13,Southern Miss,34,8.0
10/25/1997,Air Force,22,San Jose State,25,-13.5
10/25/1997,Arizona,34,Washington State,35,15.5
10/25/1997,Auburn,26,Arkansas,21,-17.0
10/25/1997,Central Michigan,37,Kent State,60, 
10/25/1997,Eastern Michigan,25,Marshall,48, 
10/25/1997,Florida State,47,Virginia,21,-20.0
10/25/1997,Vanderbilt,3,South Carolina,35,11.0
10/25/1997,Wisconsin,22,Minnesota,21,-4.5
10/25/1997,Utah State,63,Idaho,17, 
10/25/1997,Arkansas State,20,New Mexico State,34, 
10/25/1997,Nevada-Las Vegas,28,Fresno State,46,11.5
10/25/1997,Oregon,22,Southern Cal,24,7.5
10/25/1997,San Diego State,10,Hawaii,3,-6.5
10/26/1997,Tulsa,8,Colorado State,44,25.5
10/30/1997,North Carolina,16,Georgia Tech,13,-9.0
11/01/1997,Clemson,33,Wake Forest,16,-3.0
11/01/1997,Pittsburgh,21,Boston College,22,3.0
11/01/1997,Rutgers,7,Temple,49,9.5
11/01/1997,Minnesota,3,Michigan,24,24.5
11/01/1997,Akron,14,Ball State,31, 
11/01/1997,Florida,17,Georgia,37,-18.5
11/01/1997,Illinois,6,Indiana,23,5.0
11/01/1997,Marshall,45,Central Michigan,17, 
11/01/1997,Miami-Ohio,28,Toledo,35, 
11/01/1997,Ohio State,37,Michigan State,13,-6.0
11/01/1997,South Carolina,7,Tennessee,22,19.0
11/01/1997,Southern Miss,24,Cincinnati,17,-5.5
11/01/1997,U-A-B,0,Virginia Tech,37, 
11/01/1997,Virginia,45,Maryland,0,-9.0
11/01/1997,Western Michigan,41,Eastern Michigan,38, 
11/01/1997,Louisiana State,63,Kentucky,28,-4.0
11/01/1997,Missouri,41,Colorado,31,14.0
11/01/1997,Navy,17,Notre Dame,21,16.0
11/01/1997,Oklahoma,7,Nebraska,69,35.5
11/01/1997,Houston,3,Memphis,24,1.5
11/01/1997,Iowa State,24,Kansas,34,7.5
11/01/1997,Kansas State,13,Texas Tech,2,-5.5
11/01/1997,Louisiana Tech,26,Alabama,20, 
11/01/1997,Mississippi State,20,Auburn,0,17.0
11/01/1997,Ohio,35,Northern Illinois,30, 
11/01/1997,Oklahoma State,25,Texas A+M,28,7.0
11/01/1997,Penn State,30,Northwestern,27,-16.0
11/01/1997,Texas,21,Baylor,23,-8.0
11/01/1997,Purdue,17,Iowa,35,11.0
11/01/1997,East Carolina,45,Louisville,31,-3.0
11/01/1997,Rice,6,S-M-U,24,-5.5
11/01/1997,San Diego State,17,Wyoming,41,11.5
11/01/1997,Utah,13,Tulsa,21,-9.5
11/01/1997,Boise State,20,Utah State,24, 
11/01/1997,New Mexico,40,Texas Christian,10,-9.0
11/01/1997,Bowling Green,20,Kent State,29, 
11/01/1997,No Carolina State,35,Florida State,48,30.0
11/01/1997,Nevada-Reno,45,New Mexico State,24, 
11/01/1997,Oregon State,14,California,33,4.0
11/01/1997,Southern Cal,0,Washington,27,18.0
11/01/1997,U.C.L.A.,27,Stanford,7,-6.0
11/01/1997,Arkansas State,10,Miami-Florida,42, 
11/01/1997,Colorado State,45,Nevada-Las Vegas,19,-20.5
11/01/1997,Idaho,21,Eastern Washington,24, 
11/01/1997,Fresno State,53,San Jose State,12,-7.0
11/01/1997,West Virginia,10,Syracuse,40,7.5
11/01/1997,U-C-F,41,UL-Monroe,45, 
11/01/1997,Tulane,56,UL-Lafayette,0, 
11/01/1997,Brigham Young,3,UTEP,14,-18.5
11/01/1997,Washington State,31,Arizona State,44,1.0
11/01/1997,Air Force,34,Hawaii,27,-10.5
11/06/1997,Arkansas,9,Mississippi,19,9.0
11/08/1997,Boston College,13,Syracuse,20,29.0
11/08/1997,Maryland,28,No Carolina State,45,17.0
11/08/1997,Miami-Florida,25,Virginia Tech,27,7.0
11/08/1997,Miami-Ohio,45,Ohio,21, 
11/08/1997,Temple,17,Navy,49,13.5
11/08/1997,Wake Forest,28,Rutgers,14,-22.0
11/08/1997,Georgia Tech,31,Virginia,35,4.0
11/08/1997,Central Michigan,24,Western Michigan,38, 
11/08/1997,Duke,20,Clemson,29,16.0
11/08/1997,Louisville,9,Cincinnati,28,12.5
11/08/1997,Michigan State,21,Purdue,22,3.0
11/08/1997,Michigan,34,Penn State,8,0.0
11/08/1997,Toledo,3,Ball State,35, 
11/08/1997,Vanderbilt,7,Florida,20,35.5
11/08/1997,Baylor,10,Texas A+M,38,18.5
11/08/1997,Colorado,43,Iowa State,38,-21.0
11/08/1997,Eastern Michigan,38,Northern Illinois,10, 
11/08/1997,Fresno State,3,Colorado State,41,16.5
11/08/1997,Iowa,10,Wisconsin,13,-8.5
11/08/1997,Louisiana Tech,32,U-A-B,29, 
11/08/1997,Nebraska,45,Missouri,38,-27.0
11/08/1997,Northwestern,34,Illinois,21,-13.0
11/08/1997,Oklahoma State,30,Oklahoma,7,-4.5
11/08/1997,Texas Tech,24,Texas,10,-1.0
11/08/1997,Tulsa,39,Brigham Young,49,17.0
11/08/1997,Army,0,Air Force,24,14.5
11/08/1997,Kansas,16,Kansas State,48,21.5
11/08/1997,Texas Christian,19,Rice,38,21.5
11/08/1997,Nevada-Las Vegas,23,Wyoming,35,19.0
11/08/1997,UTEP,14,S-M-U,28,18.0
11/08/1997,Nevada-Reno,56,Boise State,42, 
