Date,Visitor,Visitor Score,Home Team,Home Score,Line
11/20/1993,Southern Miss,30,Tulsa,30,8.5
11/20/1993,S-M-U,42,Navy,13,1.0
11/20/1993,UL-Lafayette,31,Nevada-Las Vegas,14, 
11/20/1993,Tennessee,48,Kentucky,0,-16.0
11/20/1993,Tulane,10,Louisiana State,24,17.0
11/20/1993,Texas A+M,59,Texas Christian,3,-24.5
11/20/1993,U.C.L.A.,27,Southern Cal,21,2.5
11/20/1993,Utah,34,Brigham Young,31,7.0
11/20/1993,Vanderbilt,0,Florida,52,23.0
11/20/1993,Virginia Tech,20,Virginia,17,5.5
11/20/1993,Washington State,3,Washington,26,9.0
11/20/1993,Wisconsin,35,Illinois,10,-1.0
11/20/1993,Western Michigan,14,Bowling Green,14, 
11/20/1993,Youngstown State,19,Akron,0, 
11/25/1993,Georgia,43,Georgia Tech,10,-2.0
11/25/1993,Louisville,28,Tulsa,0,-7.0
11/25/1993,Texas,9,Texas A+M,18,20.0
11/26/1993,Arizona,34,Arizona State,20,2.5
11/26/1993,Duke,24,North Carolina,38,23.0
11/26/1993,Houston,7,Rice,37,11.5
11/26/1993,Oklahoma,7,Nebraska,21,9.5
11/26/1993,Syracuse,31,Rutgers,18,-3.0
11/26/1993,West Virginia,17,Boston College,14,1.0
11/27/1993,Arkansas,42,Louisiana State,24,2.0
11/27/1993,California,42,Hawaii,18,-9.0
11/27/1993,Florida State,33,Florida,21,-10.5
11/27/1993,Louisiana Tech,17,UL-Lafayette,21, 
11/27/1993,Memphis,17,Miami-Florida,41,22.5
11/27/1993,Mississippi,13,Mississippi State,20,-2.0
11/27/1993,Penn State,38,Michigan State,37,-4.5
11/27/1993,UTEP,16,Brigham Young,47,21.5
11/27/1993,Vanderbilt,14,Tennessee,62,33.5
11/27/1993,Wyoming,43,San Diego State,38,4.5
12/04/1993,Alabama,13,Florida,28,3.5
12/04/1993,Army,16,Navy,14,-1.5
12/04/1993,Michigan State,20,Wisconsin,41,8.0
12/04/1993,Tulane,17,Hawaii,56,15.0
